# R1,R2,R3,E
1.889726,3.605375,4.157404,6.481296
1.889726,3.770224,4.157402,6.246667
1.889726,3.934579,4.157388,6.049646
1.889726,4.097357,4.157402,5.896380
1.889726,4.157404,4.257531,5.779983
1.889726,4.157400,4.414251,5.692689
1.889726,4.157397,4.566730,5.627528
1.889726,4.157400,4.714284,5.578057
1.889726,4.157404,4.856293,5.540598
1.889726,4.157402,4.992173,5.513734
1.889726,4.157388,5.121422,5.496567
1.889726,4.157402,5.243618,5.488094
1.889726,4.157404,5.358304,5.487662
1.889726,4.157393,5.465109,5.495219
1.889726,4.157397,5.563714,5.510140
1.889726,4.157384,5.653797,5.531002
1.889726,4.157397,5.735124,5.555513
1.889726,4.157393,5.807411,5.581520
1.889726,4.157404,5.870493,5.607037
1.889726,4.157402,5.924155,5.630504
1.889726,4.157388,5.968250,5.650734
1.889726,4.157402,6.002697,5.666993
1.889726,4.157404,6.027360,5.678819
1.889726,4.157400,6.042181,5.685982
1.889726,3.715890,5.102264,5.987310
1.889726,3.851228,5.102265,5.736749
1.889726,3.996059,5.102265,5.598235
1.889726,4.148348,5.102265,5.502823
1.889726,4.306208,5.102264,5.446358
1.889726,4.467916,5.102263,5.416216
1.889726,4.631894,5.102259,5.400649
1.889726,4.796738,5.102258,5.391937
1.889726,4.961163,5.102260,5.385689
1.889726,5.102259,5.124014,5.379373
1.889726,5.102269,5.284271,5.370917
1.889726,5.102261,5.440968,5.362594
1.889726,5.102269,5.593290,5.354627
1.889726,5.102259,5.740444,5.347362
1.889726,5.102260,5.881761,5.341258
1.889726,5.102258,6.016602,5.336495
1.889726,5.102259,6.144411,5.333271
1.889726,5.102263,6.264665,5.331555
1.889726,5.102264,6.376903,5.331263
1.889726,5.102265,6.480706,5.332226
1.889726,5.102265,6.575702,5.334193
1.889726,5.102265,6.661560,5.336830
1.889726,5.102264,6.737988,5.339894
1.889726,5.102263,6.804732,5.343106
1.889726,5.102259,6.861568,5.346277
1.889726,5.102258,6.908321,5.349135
1.889726,5.102260,6.944840,5.351583
1.889726,5.102259,6.971003,5.353441
1.889726,5.102269,6.986745,5.354575
1.889726,4.627870,6.047124,5.362937
1.889726,4.757198,6.047120,5.344993
1.889726,4.896727,6.047119,5.337246
1.889726,5.044595,6.047120,5.335446
1.889726,5.199021,6.047124,5.336198
1.889726,5.358296,6.047121,5.337274
1.889726,5.520852,6.047116,5.337749
1.889726,5.685247,6.047127,5.337257
1.889726,5.850081,6.047118,5.335957
1.889726,6.014148,6.047113,5.334091
1.889726,6.047118,6.176307,5.331815
1.889726,6.047124,6.335516,5.329467
1.889726,6.047118,6.490812,5.327138
1.889726,6.047113,6.641334,5.325043
1.889726,6.047118,6.786307,5.323176
1.889726,6.047127,6.924997,5.321626
1.889726,6.047116,7.056738,5.320443
1.889726,6.047121,7.180957,5.319554
1.889726,6.047124,7.297104,5.319024
1.889726,6.047120,7.404695,5.318702
1.889726,6.047119,7.503299,5.318663
1.889726,6.047120,7.592530,5.318764
1.889726,6.047124,7.672051,5.319040
1.889726,6.047121,7.741549,5.319354
1.889726,6.047116,7.800778,5.319701
1.889726,6.047127,7.849544,5.320033
1.889726,6.047118,7.887632,5.320347
1.889726,6.047113,7.914936,5.320598
1.889726,6.047118,7.931363,5.320740
1.363802,2.267666,2.267671,27.952803
1.551189,2.267671,2.267672,28.533817
1.735602,2.267671,2.267676,28.619429
1.916709,2.267671,2.267672,27.947443
2.094186,2.267666,2.267671,27.150030
2.267671,2.267671,2.267671,26.374642
2.267671,2.267671,2.436841,23.966543
2.267667,2.267671,2.601368,21.135509
2.267668,2.267671,2.760943,18.693713
2.267671,2.267673,2.915260,16.779313
2.267665,2.267671,3.064024,15.319340
2.267671,2.267671,3.206972,14.231424
2.267665,2.267671,3.343805,13.454720
2.267671,2.267673,3.474278,12.936952
2.267668,2.267671,3.598124,12.631755
2.267667,2.267671,3.715128,12.503006
2.267671,2.267671,3.825067,12.489897
