R1,R2,R3,ETriat,E,ENew
6.000000,14.509678,9.000000,9.816953,9.788207,9.788207
9.000000,14.509678,6.000000,9.816953,9.788207,9.788207
6.000000,15.489450,10.000000,9.816688,9.788751,9.788751
10.000000,15.489450,6.000000,9.816688,9.788751,9.788751
7.000000,13.522962,7.000000,9.814797,9.796370,9.796370
7.000000,13.522962,7.000000,9.814797,9.796370,9.796370
7.000000,14.491199,8.000000,9.811295,9.798547,9.798547
8.000000,14.491199,7.000000,9.811295,9.798547,9.798547
7.000000,15.463480,9.000000,9.810155,9.799364,9.799364
9.000000,15.463480,7.000000,9.810155,9.799364,9.799364
7.000000,16.439086,10.000000,9.809627,9.799636,9.799636
10.000000,16.439086,7.000000,9.809627,9.799636,9.799636
8.000000,16.422779,9.000000,9.807495,9.802357,9.802357
9.000000,16.422779,8.000000,9.807495,9.802357,9.802357
3.000000,5.994289,3.000000,15.885012,7.648848,7.648848
3.000000,5.994289,3.000000,15.885012,7.648848,7.648848
3.000000,6.244061,3.250000,14.597308,7.758510,7.758510
3.250000,6.244061,3.000000,14.597308,7.758510,7.758510
3.000000,6.493850,3.500000,13.167786,7.335917,7.335917
3.500000,6.493850,3.000000,13.167786,7.335917,7.335917
3.000000,6.743655,3.750000,12.062073,6.894276,6.894276
3.750000,6.743655,3.000000,12.062073,6.894276,6.894276
3.000000,6.993474,4.000000,11.310082,6.553045,6.553045
4.000000,6.993474,3.000000,11.310082,6.553045,6.553045
3.000000,7.493147,4.500000,10.515132,6.152766,6.152766
4.500000,7.493147,3.000000,10.515132,6.152766,6.152766
3.000000,7.992862,5.000000,10.195916,5.980518,5.980518
5.000000,7.992862,3.000000,10.195916,5.980518,5.980518
3.000000,8.492610,5.500000,10.069806,5.912217,5.912217
5.500000,8.492610,3.000000,10.069806,5.912217,5.912217
3.000000,8.992386,6.000000,10.020039,5.886911,5.886911
6.000000,8.992386,3.000000,10.020039,5.886911,5.886911
3.000000,9.992006,7.000000,9.991524,5.877115,5.877115
7.000000,9.992006,3.000000,9.991524,5.877115,5.877115
3.000000,10.991694,8.000000,9.985792,5.877387,5.877387
8.000000,10.991694,3.000000,9.985792,5.877387,5.877387
3.000000,11.991435,9.000000,9.984765,5.878475,5.878475
9.000000,11.991435,3.000000,9.984765,5.878475,5.878475
3.000000,12.991216,10.000000,9.984425,5.879020,5.879020
10.000000,12.991216,3.000000,9.984425,5.879020,5.879020
3.250000,6.493813,3.250000,13.859204,8.415937,8.415937
3.250000,6.493813,3.250000,13.859204,8.415937,8.415937
3.250000,6.743584,3.500000,12.865231,8.427638,8.427638
3.500000,6.743584,3.250000,12.865231,8.427638,8.427638
3.250000,6.993372,3.750000,11.939478,8.165048,8.165048
3.750000,6.993372,3.250000,11.939478,8.165048,8.165048
3.250000,7.243173,4.000000,11.258917,7.894567,7.894567
4.000000,7.243173,3.250000,11.258917,7.894567,7.894567
3.250000,7.742816,4.500000,10.511935,7.541363,7.541363
4.500000,7.742816,3.250000,10.511935,7.541363,7.541363
3.250000,8.242501,5.000000,10.206544,7.382448,7.382448
5.000000,8.242501,3.250000,10.206544,7.382448,7.382448
3.250000,8.742223,5.500000,10.085327,7.318774,7.318774
5.500000,8.742223,3.250000,10.085327,7.318774,7.318774
3.250000,9.241975,6.000000,10.037615,7.295372,7.295372
6.000000,9.241975,3.250000,10.037615,7.295372,7.295372
3.250000,10.241551,7.000000,10.009789,7.286120,7.286120
7.000000,10.241551,3.250000,10.009789,7.286120,7.286120
3.250000,11.241202,8.000000,10.004660,7.286937,7.286937
8.000000,11.241202,3.250000,10.004660,7.286937,7.286937
3.250000,12.240910,9.000000,10.003388,7.287753,7.287753
9.000000,12.240910,3.250000,10.003388,7.287753,7.287753
3.250000,13.240663,10.000000,10.003334,7.288569,7.288569
10.000000,13.240663,3.250000,10.003334,7.288569,7.288569
3.500000,6.993338,3.500000,12.342653,8.909823,8.909823
3.500000,6.993338,3.500000,12.342653,8.909823,8.909823
3.500000,7.243108,3.750000,11.712551,8.942205,8.942205
3.750000,7.243108,3.500000,11.712551,8.942205,8.942205
3.500000,7.492893,4.000000,11.166381,8.805604,8.805604
4.000000,7.492893,3.500000,11.166381,8.805604,8.805604
3.500000,7.992505,4.500000,10.499522,8.531857,8.531857
4.500000,7.992505,3.500000,10.499522,8.531857,8.531857
3.500000,8.492162,5.000000,10.211092,8.389542,8.389542
5.000000,8.492162,3.500000,10.211092,8.389542,8.389542
3.500000,8.991857,5.500000,10.094428,8.330221,8.330221
5.500000,8.991857,3.500000,10.094428,8.330221,8.330221
3.500000,9.491585,6.000000,10.048463,8.308452,8.308452
6.000000,9.491585,3.500000,10.048463,8.308452,8.308452
3.500000,10.491117,7.000000,10.021567,8.300016,8.300016
7.000000,10.491117,3.500000,10.021567,8.300016,8.300016
3.500000,11.490731,8.000000,10.016215,8.300561,8.300561
8.000000,11.490731,3.500000,10.016215,8.300561,8.300561
3.500000,12.490407,9.000000,10.015238,8.301649,8.301649
9.000000,12.490407,3.500000,10.015238,8.301649,8.301649
3.500000,13.490131,10.000000,10.014923,8.302193,8.302193
10.000000,13.490131,3.500000,10.014923,8.302193,8.302193
3.750000,7.492862,3.750000,11.356163,9.247789,9.247789
3.750000,7.492862,3.750000,11.356163,9.247789,9.247789
3.750000,7.742631,4.000000,10.984800,9.285613,9.285613
4.000000,7.742631,3.750000,10.984800,9.285613,9.285613
3.750000,8.242213,4.500000,10.456394,9.149828,9.149828
4.500000,8.242213,3.750000,10.456394,9.149828,9.149828
3.750000,8.741842,5.000000,10.196260,9.035540,9.035540
5.000000,8.741842,3.750000,10.196260,9.035540,9.035540
3.750000,9.241511,5.500000,10.085732,8.982206,8.982206
5.500000,9.241511,3.750000,10.085732,8.982206,8.982206
3.750000,9.741215,6.000000,10.040944,8.961525,8.961525
6.000000,9.741215,3.750000,10.040944,8.961525,8.961525
3.750000,10.740704,7.000000,10.014683,8.953634,8.953634
7.000000,10.740704,3.750000,10.014683,8.953634,8.953634
3.750000,11.740280,8.000000,10.009371,8.954178,8.954178
8.000000,11.740280,3.750000,10.009371,8.954178,8.954178
3.750000,12.739923,9.000000,10.008413,8.955266,8.955266
9.000000,12.739923,3.750000,10.008413,8.955266,8.955266
3.750000,13.739618,10.000000,10.008108,8.955811,8.955811
10.000000,13.739618,3.750000,10.008108,8.955811,8.955811
4.000000,7.992386,4.000000,10.753586,9.463303,9.463303
4.000000,7.992386,4.000000,10.753586,9.463303,9.463303
4.000000,8.491938,4.500000,10.372212,9.474188,9.474188
4.500000,8.491938,4.000000,10.372212,9.474188,9.474188
4.000000,8.991540,5.000000,10.156904,9.404526,9.404526
5.000000,8.991540,4.000000,10.156904,9.404526,9.404526
4.000000,9.491184,5.500000,10.055471,9.360172,9.360172
5.500000,9.491184,4.000000,10.055471,9.360172,9.360172
4.000000,9.990863,6.000000,10.012657,9.341396,9.341396
6.000000,9.990863,4.000000,10.012657,9.341396,9.341396
4.000000,10.990310,7.000000,9.986741,9.333777,9.333777
7.000000,10.990310,4.000000,9.986741,9.333777,9.333777
4.000000,11.989848,8.000000,9.981463,9.334321,9.334321
8.000000,11.989848,4.000000,9.981463,9.334321,9.334321
4.000000,12.989458,9.000000,9.980249,9.335137,9.335137
9.000000,12.989458,4.000000,9.980249,9.335137,9.335137
4.000000,13.989123,10.000000,9.979952,9.335682,9.335682
10.000000,13.989123,4.000000,9.979952,9.335682,9.335682
4.500000,8.991434,4.500000,10.178519,9.672286,9.672286
4.500000,8.991434,4.500000,10.178519,9.672286,9.672286
4.500000,9.490983,5.000000,10.045654,9.684804,9.684804
5.000000,9.490983,4.500000,10.045654,9.684804,9.684804
4.500000,9.990577,5.500000,9.972679,9.668749,9.668749
5.500000,9.990577,4.500000,9.972679,9.668749,9.668749
4.500000,10.490210,6.000000,9.935952,9.655960,9.655960
6.000000,10.490210,4.500000,9.935952,9.655960,9.655960
4.500000,11.489572,7.000000,9.911233,9.649429,9.649429
