R1,R2,R3
2.150000e+00,3.297347e+00,2.500000e+00
1.700000e+00,7.694958e+00,6.000000e+00
1.600000e+00,6.558568e+00,5.000000e+00
2.150000e+00,4.411973e+00,2.300000e+00
1.600000e+00,4.019873e+00,2.800000e+00
2.300000e+00,9.640777e+00,8.000000e+00
1.900000e+00,4.744470e+00,3.500000e+00
1.800000e+00,3.146743e+00,1.900000e+00
2.300000e+00,4.800680e+00,3.500000e+00
1.900000e+00,4.695691e+00,2.800000e+00
3.000000e+00,6.279851e+00,3.500000e+00
2.300000e+00,4.351098e+00,2.500000e+00
2.000000e+00,9.165151e+00,8.000000e+00
1.700000e+00,4.851956e+00,4.000000e+00
2.300000e+00,6.177092e+00,5.000000e+00
1.900000e+00,3.392589e+00,2.500000e+00
2.500000e+00,4.225485e+00,3.000000e+00
1.900000e+00,2.758623e+00,2.000000e+00
1.600000e+00,4.596028e+00,3.000000e+00
1.800000e+00,3.916474e+00,2.150000e+00
1.800000e+00,7.612237e+00,6.000000e+00
1.700000e+00,4.104795e+00,2.800000e+00
2.500000e+00,4.989170e+00,3.000000e+00
2.150000e+00,4.299128e+00,2.800000e+00
2.000000e+00,3.659921e+00,2.300000e+00
2.000000e+00,3.400570e+00,2.150000e+00
2.000000e+00,4.146055e+00,2.150000e+00
2.500000e+00,5.254804e+00,2.800000e+00
2.000000e+00,4.641065e+00,2.800000e+00
1.900000e+00,3.995808e+00,2.500000e+00
1.900000e+00,6.173330e+00,5.000000e+00
1.800000e+00,3.946856e+00,2.800000e+00
3.000000e+00,6.652864e+00,5.000000e+00
1.900000e+00,4.716933e+00,4.000000e+00
1.900000e+00,5.348832e+00,5.000000e+00
2.500000e+00,3.905125e+00,3.000000e+00
1.700000e+00,9.694663e+00,8.000000e+00
1.600000e+00,4.564306e+00,3.000000e+00
1.600000e+00,5.444734e+00,4.000000e+00
2.300000e+00,5.610972e+00,3.500000e+00
2.300000e+00,6.713726e+00,5.000000e+00
1.900000e+00,7.142129e+00,6.000000e+00
1.600000e+00,5.747375e+00,5.000000e+00
2.000000e+00,5.994924e+00,4.000000e+00
1.900000e+00,4.015484e+00,2.150000e+00
2.000000e+00,4.008780e+00,2.150000e+00
2.000000e+00,3.899185e+00,2.300000e+00
2.000000e+00,3.726929e+00,2.300000e+00
2.000000e+00,4.103342e+00,2.800000e+00
1.900000e+00,5.925233e+00,5.000000e+00
1.900000e+00,2.988265e+00,2.000000e+00
1.800000e+00,8.200000e+00,8.000000e+00
2.150000e+00,3.690867e+00,3.000000e+00
1.600000e+00,6.595386e+00,5.000000e+00
1.600000e+00,9.554460e+00,8.000000e+00
2.500000e+00,5.950101e+00,3.500000e+00
1.900000e+00,5.724822e+00,4.000000e+00
1.800000e+00,3.445007e+00,2.000000e+00
2.500000e+00,4.592385e+00,2.800000e+00
2.000000e+00,1.103847e+01,1.000000e+01
1.800000e+00,1.074954e+01,1.000000e+01
3.000000e+00,6.941341e+00,4.000000e+00
1.800000e+00,7.288636e+00,6.000000e+00
1.800000e+00,4.200000e+00,3.000000e+00
1.800000e+00,5.066088e+00,4.000000e+00
1.800000e+00,6.828443e+00,6.000000e+00
1.800000e+00,4.204517e+00,3.500000e+00
2.000000e+00,3.712797e+00,2.800000e+00
1.800000e+00,3.935734e+00,3.500000e+00
1.900000e+00,3.982462e+00,3.500000e+00
2.800000e+00,4.482187e+00,3.500000e+00
1.900000e+00,3.896291e+00,2.000000e+00
