# R1,R2,R3,ETriat,E
3.500000,4.972302,2.300000,12.273108,2.000713
2.000000,4.586751,3.500000,12.446604,1.614370
3.500000,4.586751,2.000000,12.446604,1.614370
1.900000,5.395312,3.500000,12.755242,2.748015
3.500000,5.395312,1.900000,12.755242,2.748015
1.800000,5.757546,4.000000,10.520536,3.052594
4.000000,5.757546,1.800000,10.520536,3.052594
1.600000,11.413712,10.000000,9.102021,8.963896
10.000000,11.413712,1.600000,9.102021,8.963896
2.000000,5.326758,3.500000,12.593548,1.860051
3.500000,5.326758,2.000000,12.593548,1.860051
1.900000,6.389285,5.000000,9.364655,0.830248
5.000000,6.389285,1.900000,9.364655,0.830248
1.800000,6.991271,6.000000,9.161985,2.195891
6.000000,6.991271,1.800000,9.161985,2.195891
1.700000,10.701340,10.000000,9.087223,4.770309
10.000000,10.701340,1.700000,9.087223,4.770309
2.300000,5.251968,4.000000,10.548628,1.314502
4.000000,5.251968,2.300000,10.548628,1.314502
1.800000,3.581951,2.800000,20.175066,6.793252
2.800000,3.581951,1.800000,20.175066,6.793252
2.000000,3.883784,3.000000,16.820658,3.157632
3.000000,3.883784,2.000000,16.820658,3.157632
2.000000,4.031129,3.500000,13.182641,2.026466
3.500000,4.031129,2.000000,13.182641,2.026466
1.700000,3.956182,2.500000,22.372479,10.128012
2.500000,3.956182,1.700000,22.372479,10.128012
1.600000,5.595649,4.000000,10.443982,9.770714
4.000000,5.595649,1.600000,10.443982,9.770714
1.700000,4.165377,2.500000,23.653319,11.617273
2.500000,4.165377,1.700000,23.653319,11.617273
1.700000,5.044373,3.500000,12.574899,6.674731
3.500000,5.044373,1.700000,12.574899,6.674731
1.700000,4.294931,3.000000,16.463314,8.048026
3.000000,4.294931,1.700000,16.463314,8.048026
1.700000,4.121893,3.000000,16.575115,8.039051
3.000000,4.121893,1.700000,16.575115,8.039051
2.500000,4.769696,3.000000,14.567974,3.252257
3.000000,4.769696,2.500000,14.567974,3.252257
2.500000,4.684332,3.000000,14.529578,3.197106
3.000000,4.684332,2.500000,14.529578,3.197106
2.000000,8.885080,8.000000,9.214191,0.038849
8.000000,8.885080,2.000000,9.214191,0.038849
1.900000,5.895096,4.000000,10.564955,1.590179
4.000000,5.895096,1.900000,10.564955,1.590179
1.900000,3.866657,2.000000,28.049897,9.750936
2.000000,3.866657,1.900000,28.049897,9.750936
2.000000,7.796449,6.000000,9.247941,0.052572
6.000000,7.796449,2.000000,9.247941,0.052572
1.800000,9.260253,8.000000,9.127063,2.185307
8.000000,9.260253,1.800000,9.127063,2.185307
1.600000,8.908423,8.000000,9.103689,8.961931
8.000000,8.908423,1.600000,9.103689,8.961931
2.150000,4.480234,3.000000,15.634582,2.342019
3.000000,4.480234,2.150000,15.634582,2.342019
1.900000,3.884468,2.800000,18.557784,4.287641
2.800000,3.884468,1.900000,18.557784,4.287641
1.700000,4.609947,4.000000,10.515024,5.557619
4.000000,4.609947,1.700000,10.515024,5.557619
1.900000,5.648833,5.000000,9.356228,0.804531
5.000000,5.648833,1.900000,9.356228,0.804531
2.150000,3.530227,2.800000,19.520765,3.652032
2.800000,3.530227,2.150000,19.520765,3.652032
1.800000,4.096156,2.300000,26.273260,10.250581
2.300000,4.096156,1.800000,26.273260,10.250581
1.900000,4.661271,2.800000,19.671210,5.928167
2.800000,4.661271,1.900000,19.671210,5.928167
1.900000,6.713008,5.000000,9.373420,0.842894
5.000000,6.713008,1.900000,9.373420,0.842894
1.800000,3.721865,2.300000,24.200210,7.641961
2.300000,3.721865,1.800000,24.200210,7.641961
1.600000,3.857460,2.800000,19.209003,13.208892
2.800000,3.857460,1.600000,19.209003,13.208892
2.300000,6.368088,5.000000,9.535081,0.768265
5.000000,6.368088,2.300000,9.535081,0.768265
2.000000,5.047011,4.000000,10.483648,0.742545
4.000000,5.047011,2.000000,10.483648,0.742545
1.600000,11.552906,10.000000,9.101839,8.963737
10.000000,11.552906,1.600000,9.101839,8.963737
1.900000,5.855943,4.000000,10.549902,1.574075
4.000000,5.855943,1.900000,10.549902,1.574075
1.700000,6.527820,5.000000,9.298906,4.898823
5.000000,6.527820,1.700000,9.298906,4.898823
2.300000,5.122612,3.000000,16.054344,3.475400
3.000000,5.122612,2.300000,16.054344,3.475400
2.000000,4.363396,2.800000,17.852635,3.287174
2.800000,4.363396,2.000000,17.852635,3.287174
2.300000,4.603260,3.000000,15.190645,2.531840
3.000000,4.603260,2.300000,15.190645,2.531840
2.150000,4.402096,3.000000,15.643156,2.320014
3.000000,4.402096,2.150000,15.643156,2.320014
1.600000,5.508028,5.000000,9.312487,9.066250
5.000000,5.508028,1.600000,9.312487,9.066250
2.300000,3.920024,2.800000,17.167640,2.715884
2.800000,3.920024,2.300000,17.167640,2.715884
1.900000,3.140064,2.500000,26.261090,7.405389
2.500000,3.140064,1.900000,26.261090,7.405389
2.800000,4.103657,3.000000,14.102844,4.697928
3.000000,4.103657,2.800000,14.102844,4.697928
1.800000,3.946270,2.150000,27.864863,11.083036
2.150000,3.946270,1.800000,27.864863,11.083036
1.900000,6.852926,5.000000,9.379538,0.850296
5.000000,6.852926,1.900000,9.379538,0.850296
1.800000,4.157431,2.500000,22.194675,7.530744
2.500000,4.157431,1.800000,22.194675,7.530744
1.800000,3.353605,1.900000,30.260081,12.834785
1.900000,3.353605,1.800000,30.260081,12.834785
1.700000,7.006426,6.000000,9.124627,4.780354
6.000000,7.006426,1.700000,9.124627,4.780354
1.600000,5.890600,5.000000,9.290463,9.057367
5.000000,5.890600,1.600000,9.290463,9.057367
2.150000,4.223118,2.800000,17.213686,2.463133
2.800000,4.223118,2.150000,17.213686,2.463133
1.900000,6.894759,5.000000,9.381666,0.852770
5.000000,6.894759,1.900000,9.381666,0.852770
1.800000,4.562514,2.800000,19.620248,7.362494
2.800000,4.562514,1.800000,19.620248,7.362494
1.600000,6.435558,5.000000,9.293798,9.071154
5.000000,6.435558,1.600000,9.293798,9.071154
2.000000,11.774592,10.000000,9.211930,0.040305
10.000000,11.774592,2.000000,9.211930,0.040305
1.800000,4.856864,3.500000,12.431244,3.886813
3.500000,4.856864,1.800000,12.431244,3.886813
3.000000,6.358215,4.000000,10.646689,6.291270
4.000000,6.358215,3.000000,10.646689,6.291270
1.700000,3.416031,2.300000,26.025481,11.227944
2.300000,3.416031,1.700000,26.025481,11.227944
1.600000,4.789348,4.000000,10.400213,9.659224
4.000000,4.789348,1.600000,10.400213,9.659224
1.900000,3.646590,2.800000,19.579989,4.853536
2.800000,3.646590,1.900000,19.579989,4.853536
1.700000,4.346263,4.000000,10.729208,5.676026
4.000000,4.346263,1.700000,10.729208,5.676026
1.900000,10.178900,10.000000,9.167703,0.718124
10.000000,10.178900,1.900000,9.167703,0.718124
2.300000,4.614109,4.000000,10.801606,1.480686
4.000000,4.614109,2.300000,10.801606,1.480686
1.600000,11.594750,10.000000,9.101768,8.963673
10.000000,11.594750,1.600000,9.101768,8.963673
2.000000,11.943075,10.000000,9.211877,0.040274
10.000000,11.943075,2.000000,9.211877,0.040274
1.800000,3.670883,2.000000,28.317525,11.157177
2.000000,3.670883,1.800000,28.317525,11.157177
1.700000,4.773801,3.500000,12.439539,6.503501
3.500000,4.773801,1.700000,12.439539,6.503501
1.800000,3.740321,2.500000,22.029446,6.815885
2.500000,3.740321,1.800000,22.029446,6.815885
3.000000,6.082763,4.000000,10.598018,6.237743
4.000000,6.082763,3.000000,10.598018,6.237743
3.000000,5.975680,4.000000,10.584959,6.222314
4.000000,5.975680,3.000000,10.584959,6.222314
2.500000,4.948268,3.500000,12.143357,3.175122
3.500000,4.948268,2.500000,12.143357,3.175122
1.900000,11.893923,10.000000,9.167470,0.718303
10.000000,11.893923,1.900000,9.167470,0.718303
1.900000,5.357874,3.500000,12.711649,2.702384
3.500000,5.357874,1.900000,12.711649,2.702384
1.800000,3.574019,1.900000,29.686053,13.002882
1.900000,3.574019,1.800000,29.686053,13.002882
1.700000,6.230360,5.000000,9.289642,4.885209
5.000000,6.230360,1.700000,9.289642,4.885209
2.800000,5.257265,3.000000,13.860859,4.803673
3.000000,5.257265,2.800000,13.860859,4.803673
2.800000,5.023943,3.000000,13.601245,4.524756
3.000000,5.023943,2.800000,13.601245,4.524756
2.500000,5.129177,3.500000,12.148791,3.198707
3.500000,5.129177,2.500000,12.148791,3.198707
2.000000,10.848078,10.000000,9.212059,0.040257
10.000000,10.848078,2.000000,9.212059,0.040257
1.700000,4.148061,3.500000,12.831913,6.638855
3.500000,4.148061,1.700000,12.831913,6.638855
2.150000,3.410261,2.300000,23.749482,3.970242
2.300000,3.410261,2.150000,23.749482,3.970242
2.800000,4.444917,3.000000,13.593538,4.395608
3.000000,4.444917,2.800000,13.593538,4.395608
2.000000,2.936409,2.150000,31.310445,8.623475
2.150000,2.936409,2.000000,31.310445,8.623475
