R1,R2,R3,ETriat,E,ENew
2.832911,2.267665,1.511781,19.441264,25.127510,25.127510
1.511781,2.267673,2.935719,18.475138,24.580342,24.580342
2.935719,2.267673,1.511781,18.475138,24.580342,24.580342
1.511781,2.267668,3.033540,17.748098,24.245657,24.245657
3.033540,2.267668,1.511781,17.748098,24.245657,24.245657
1.511781,2.267667,3.126150,17.249063,24.105418,24.105418
3.126150,2.267667,1.511781,17.249063,24.105418,24.105418
1.511781,2.267671,3.213325,16.818999,23.996791,23.996791
3.213325,2.267671,1.511781,16.818999,23.996791,23.996791
1.511781,2.267671,3.294850,16.128502,23.588951,23.588951
3.294850,2.267671,1.511781,16.128502,23.588951,23.588951
1.511781,2.267666,3.370530,15.532563,23.237398,23.237398
3.370530,2.267666,1.511781,15.532563,23.237398,23.237398
1.511781,2.267672,3.440216,15.112744,23.025695,23.025695
3.440216,2.267672,1.511781,15.112744,23.025695,23.025695
1.511781,2.267676,3.503725,14.855554,22.943173,22.943173
3.503725,2.267676,1.511781,14.855554,22.943173,22.943173
1.511781,2.267672,3.560919,14.742039,22.974308,22.974308
3.560919,2.267672,1.511781,14.742039,22.974308,22.974308
1.511781,2.267666,3.611682,14.754177,23.104661,23.104661
3.611682,2.267666,1.511781,14.754177,23.104661,23.104661
1.511781,2.267671,3.655908,14.875322,23.321004,23.321004
3.655908,2.267671,1.511781,14.875322,23.321004,23.321004
1.511781,2.267671,3.693490,15.089782,23.610720,23.610720
3.693490,2.267671,1.511781,15.089782,23.610720,23.610720
1.511781,2.267667,3.724344,15.329765,23.908675,23.908675
3.724344,2.267667,1.511781,15.329765,23.908675,23.908675
1.511781,2.267668,3.748415,15.707217,24.329003,24.329003
3.748415,2.267668,1.511781,15.707217,24.329003,24.329003
1.511781,2.267673,3.765648,16.117735,24.768976,24.768976
3.765648,2.267673,1.511781,16.117735,24.768976,24.768976
1.511781,2.267665,3.775992,16.512461,25.180891,25.180891
3.775992,2.267665,1.511781,16.512461,25.180891,25.180891
1.495353,1.511781,2.456648,29.290082,54.764585,54.764585
2.456648,1.511781,1.495353,29.290082,54.764585,54.764585
1.511781,1.621889,2.456642,28.631135,44.956099,44.956099
2.456642,1.621889,1.511781,28.631135,44.956099,44.956099
1.511781,1.751665,2.456647,27.935877,38.535174,38.535174
2.456647,1.751665,1.511781,27.935877,38.535174,38.535174
1.511781,1.883106,2.456642,27.264500,34.491167,34.491167
2.456642,1.883106,1.511781,27.264500,34.491167,34.491167
1.511781,2.014989,2.456648,26.637732,32.035674,32.035674
2.456648,2.014989,1.511781,26.637732,32.035674,32.035674
1.511781,2.146311,2.456639,26.039552,30.595031,30.595031
2.456639,2.146311,1.511781,26.039552,30.595031,30.595031
1.511781,2.276281,2.456641,25.240144,29.565220,29.565220
2.456641,2.276281,1.511781,25.240144,29.565220,29.565220
1.511781,2.404185,2.456646,23.755637,28.212910,28.212910
2.456646,2.404185,1.511781,23.755637,28.212910,28.212910
1.511781,2.456635,2.529448,21.969295,26.758131,26.758131
2.529448,2.456635,1.511781,21.969295,26.758131,26.758131
1.511781,2.456643,2.651559,20.172331,25.389906,25.389906
2.651559,2.456643,1.511781,20.172331,25.389906,25.389906
1.511781,2.456638,2.770052,18.693775,24.376097,24.376097
2.770052,2.456638,1.511781,18.693775,24.376097,24.376097
1.511781,2.456644,2.884542,17.349020,23.496976,23.496976
2.884542,2.456644,1.511781,17.349020,23.496976,23.496976
1.511781,2.456638,2.994647,16.286592,22.880468,22.880468
2.994647,2.456638,1.511781,16.286592,22.880468,22.880468
1.511781,2.456643,3.100063,15.480261,22.488197,22.488197
3.100063,2.456643,1.511781,15.480261,22.488197,22.488197
1.511781,2.456635,3.200464,14.902249,22.284819,22.284819
3.200464,2.456635,1.511781,14.902249,22.284819,22.284819
1.511781,2.456646,3.295614,14.546676,22.260752,22.260752
3.295614,2.456646,1.511781,14.546676,22.260752,22.260752
1.511781,2.456641,3.385214,14.348039,22.349171,22.349171
3.385214,2.456641,1.511781,14.348039,22.349171,22.349171
1.511781,2.456639,3.469073,13.829067,22.074243,22.074243
3.469073,2.456639,1.511781,13.829067,22.074243,22.074243
1.511781,2.456648,3.546974,13.389105,21.838299,21.838299
3.546974,2.456648,1.511781,13.389105,21.838299,21.838299
1.511781,2.456642,3.618710,13.107664,21.724815,21.724815
3.618710,2.456642,1.511781,13.107664,21.724815,21.724815
1.511781,2.456647,3.684136,12.963467,21.717226,21.717226
3.684136,2.456647,1.511781,12.963467,21.717226,21.717226
1.511781,2.456642,3.743077,12.937884,21.801396,21.801396
3.743077,2.456642,1.511781,12.937884,21.801396,21.801396
1.511781,2.456648,3.795408,13.014707,21.965486,21.965486
3.795408,2.456648,1.511781,13.014707,21.965486,21.965486
1.511781,2.456639,3.840992,13.179271,22.198524,22.198524
3.840992,2.456639,1.511781,13.179271,22.198524,22.198524
1.511781,2.456641,3.879749,13.413823,22.486072,22.486072
3.879749,2.456641,1.511781,13.413823,22.486072,22.486072
1.511781,2.456646,3.911579,13.668011,22.780341,22.780341
3.911579,2.456646,1.511781,13.668011,22.780341,22.780341
1.511781,2.456635,3.936399,13.888081,23.029554,23.029554
3.936399,2.456635,1.511781,13.888081,23.029554,23.029554
1.511781,2.456643,3.954181,14.365844,23.527157,23.527157
3.954181,2.456643,1.511781,14.365844,23.527157,23.527157
1.511781,2.456638,3.964856,14.827916,24.000694,24.000694
3.964856,2.456638,1.511781,14.827916,24.000694,24.000694
1.511781,1.652946,2.645615,26.311956,41.604746,41.604746
2.645615,1.652946,1.511781,26.311956,41.604746,41.604746
1.511781,1.776799,2.645610,25.316377,35.732118,35.732118
2.645610,1.776799,1.511781,25.316377,35.732118,35.732118
1.511781,1.904861,2.645618,24.365660,31.819200,31.819200
2.645618,1.904861,1.511781,24.365660,31.819200,31.819200
1.511781,2.035429,2.645610,23.484145,29.315096,29.315096
2.645610,2.035429,1.511781,23.484145,29.315096,29.315096
1.511781,2.167164,2.645615,22.616055,27.718646,27.718646
2.645615,2.167164,1.511781,22.616055,27.718646,27.718646
1.511781,2.298959,2.645624,21.689564,26.634456,26.634456
2.645624,2.298959,1.511781,21.689564,26.634456,26.634456
1.511781,2.429846,2.645619,20.562498,25.692241,25.692241
2.645619,2.429846,1.511781,20.562498,25.692241,25.692241
1.511781,2.559079,2.645618,19.211735,24.714770,24.714770
2.645618,2.559079,1.511781,19.211735,24.714770,24.714770
1.511781,2.645625,2.685974,17.748019,23.714534,23.714534
2.685974,2.645625,1.511781,17.748019,23.714534,23.714534
1.511781,2.645616,2.809930,16.645937,23.106916,23.106916
2.809930,2.645616,1.511781,16.645937,23.106916,23.106916
1.511781,2.645612,2.930454,15.339837,22.291931,22.291931
2.930454,2.645612,1.511781,15.339837,22.291931,22.291931
1.511781,2.645617,3.047092,14.269739,21.688996,21.688996
3.047092,2.645617,1.511781,14.269739,21.688996,21.688996
1.511781,2.645612,3.159419,13.448198,21.297591,21.297591
3.159419,2.645612,1.511781,13.448198,21.297591,21.297591
1.511781,2.645616,3.267082,12.785995,21.020581,21.020581
3.267082,2.645616,1.511781,12.785995,21.020581,21.020581
1.511781,2.645625,3.369744,12.347238,20.917939,20.917939
3.369744,2.645625,1.511781,12.347238,20.917939,20.917939
1.511781,2.645618,3.467084,12.035355,20.892267,20.892267
3.467084,2.645618,1.511781,12.035355,20.892267,20.892267
1.511781,2.645619,3.558849,11.868893,20.964425,20.964425
3.558849,2.645619,1.511781,11.868893,20.964425,20.964425
1.511781,2.645624,3.644777,11.603426,20.894132,20.894132
3.644777,2.645624,1.511781,11.603426,20.894132,20.894132
1.511781,2.645615,3.724637,11.356825,20.804541,20.804541
3.724637,2.645615,1.511781,11.356825,20.804541,20.804541
1.511781,2.645610,3.798223,11.185755,20.758142,20.758142
3.798223,2.645610,1.511781,11.185755,20.758142,20.758142
1.511781,2.645618,3.865366,11.145151,20.815513,20.815513
3.865366,2.645618,1.511781,11.145151,20.815513,20.815513
1.511781,2.645610,3.925870,11.165946,20.912475,20.912475
3.925870,2.645610,1.511781,11.165946,20.912475,20.912475
1.511781,2.645615,3.979610,11.290807,21.096165,21.096165
3.979610,2.645615,1.511781,11.290807,21.096165,21.096165
1.511781,2.645624,4.026454,11.448348,21.298719,21.298719
4.026454,2.645624,1.511781,11.448348,21.298719,21.298719
