# R1,R2,R3,E
1.889726,1.889734,3.747127,25.397653
1.889726,1.889731,3.765075,25.468547
1.889718,1.889726,3.775847,25.509201
1.368855,1.889726,2.078705,46.810217
1.528656,1.889726,2.078706,47.634934
1.685851,1.889726,2.078705,48.312134
1.840073,1.889726,2.078699,48.614966
1.889726,1.990954,2.078702,47.940745
1.889726,2.078701,2.138184,45.449403
1.889726,2.078694,2.281452,41.832259
1.889726,2.078701,2.420475,38.155831
1.889726,2.078700,2.554964,34.980215
1.889726,2.078691,2.684642,32.357123
1.889726,2.078699,2.809280,30.230624
1.889726,2.078691,2.928606,28.524688
1.889726,2.078700,3.042413,27.169098
1.889726,2.078701,3.150465,26.105067
1.889726,2.078694,3.252544,25.284700
1.889726,2.078701,3.348477,24.668690
1.889726,2.078702,3.438057,24.224139
1.889726,2.078699,3.521113,23.923803
1.889726,2.078705,3.597508,23.743831
1.889726,2.078706,3.667066,23.661144
1.889726,2.078705,3.729664,23.651502
1.889726,2.078699,3.785183,23.685770
1.889726,2.078702,3.833520,23.727786
1.889726,2.078701,3.874576,23.760635
1.889726,2.078694,3.908269,23.765706
1.889726,2.078701,3.934554,23.737307
1.889726,2.078700,3.953360,23.691076
1.889726,2.078691,3.964648,23.651585
1.301077,1.889726,2.267666,40.505849
1.465606,1.889726,2.267672,41.274208
1.628837,1.889726,2.267676,42.108009
1.790062,1.889726,2.267672,42.613706
1.889726,1.948722,2.267666,42.691959
1.889726,2.104309,2.267671,42.026438
1.889726,2.256399,2.267671,39.594978
1.889726,2.267667,2.404601,36.412710
1.889726,2.267668,2.548564,33.422297
1.889726,2.267673,2.687960,30.960697
1.889726,2.267665,2.822477,28.938333
1.889726,2.267671,2.951847,27.262645
1.889726,2.267665,3.075771,26.088353
1.889726,2.267673,3.194008,25.051915
1.889726,2.267668,3.306295,24.230794
1.889726,2.267667,3.412426,23.566177
1.889726,2.267671,3.512187,23.079528
1.889726,2.267671,3.605367,22.741524
1.889726,2.267666,3.691779,22.524206
1.889726,2.267672,3.771271,22.397334
1.889726,2.267676,3.843661,22.320389
1.889726,2.267672,3.908811,21.821538
1.889726,2.267666,3.966603,21.678753
1.889726,2.267671,4.016928,21.489723
