R1,R2,R3,ETriat,E,ENew
3.500000,6.993338,3.500000,11.950915,8.909823,8.518086
3.500000,6.993338,3.500000,11.950915,8.909823,8.518086
3.500000,7.243108,3.750000,11.348585,8.942205,8.578239
3.750000,7.243108,3.500000,11.348585,8.942205,8.578239
3.500000,7.492893,4.000000,10.830155,8.805604,8.469378
4.000000,7.492893,3.500000,10.830155,8.805604,8.469378
3.500000,7.992505,4.500000,10.223032,8.531857,8.255368
4.500000,7.992505,3.500000,10.223032,8.531857,8.255368
3.500000,8.492162,5.000000,9.980695,8.389542,8.159145
5.000000,8.492162,3.500000,9.980695,8.389542,8.159145
3.500000,8.991857,5.500000,9.885617,8.330221,8.121410
5.500000,8.991857,3.500000,9.885617,8.330221,8.121410
3.500000,9.491585,6.000000,9.847227,8.308452,8.107216
6.000000,9.491585,3.500000,9.847227,8.308452,8.107216
3.500000,10.491117,7.000000,9.824875,8.300016,8.103325
7.000000,10.491117,3.500000,9.824875,8.300016,8.103325
3.500000,11.490731,8.000000,9.820724,8.300561,8.105069
8.000000,11.490731,3.500000,9.820724,8.300561,8.105069
3.500000,12.490407,9.000000,9.820004,8.301649,8.106415
9.000000,12.490407,3.500000,9.820004,8.301649,8.106415
3.500000,13.490131,10.000000,9.819764,8.302193,8.107034
10.000000,13.490131,3.500000,9.819764,8.302193,8.107034
3.750000,7.492862,3.750000,11.019828,9.247789,8.911454
3.750000,7.492862,3.750000,11.019828,9.247789,8.911454
3.750000,7.742631,4.000000,10.676099,9.285613,8.976912
4.000000,7.742631,3.750000,10.676099,9.285613,8.976912
3.750000,8.242213,4.500000,10.207303,9.149828,8.900737
4.500000,8.242213,3.750000,10.207303,9.149828,8.900737
3.750000,8.741842,5.000000,9.993206,9.035540,8.832486
5.000000,8.741842,3.750000,9.993206,9.035540,8.832486
3.750000,9.241511,5.500000,9.904243,8.982206,8.800716
5.500000,9.241511,3.750000,9.904243,8.982206,8.800716
3.750000,9.741215,6.000000,9.867020,8.961525,8.787601
6.000000,9.741215,3.750000,9.867020,8.961525,8.787601
3.750000,10.740704,7.000000,9.845295,8.953634,8.784246
7.000000,10.740704,3.750000,9.845295,8.953634,8.784246
3.750000,11.740280,8.000000,9.841181,8.954178,8.785987
8.000000,11.740280,3.750000,9.841181,8.954178,8.785987
3.750000,12.739923,9.000000,9.840478,8.955266,8.787331
9.000000,12.739923,3.750000,9.840478,8.955266,8.787331
3.750000,13.739618,10.000000,9.840247,8.955811,8.787950
10.000000,13.739618,3.750000,9.840247,8.955811,8.787950
4.000000,7.992386,4.000000,10.472443,9.463303,9.182160
4.000000,7.992386,4.000000,10.472443,9.463303,9.182160
4.000000,8.491938,4.500000,10.150595,9.474188,9.252570
4.500000,8.491938,4.000000,10.150595,9.474188,9.252570
4.000000,8.991540,5.000000,9.981288,9.404526,9.228911
5.000000,8.991540,4.000000,9.981288,9.404526,9.228911
4.000000,9.491184,5.500000,9.901405,9.360172,9.206106
5.500000,9.491184,4.000000,9.901405,9.360172,9.206106
4.000000,9.990863,6.000000,9.866150,9.341396,9.194889
6.000000,9.990863,4.000000,9.866150,9.341396,9.194889
4.000000,10.990310,7.000000,9.844765,9.333777,9.191800
7.000000,10.990310,4.000000,9.844765,9.333777,9.191800
4.000000,11.989848,8.000000,9.840680,9.334321,9.193539
8.000000,11.989848,4.000000,9.840680,9.334321,9.193539
4.000000,12.989458,9.000000,9.839721,9.335137,9.194610
9.000000,12.989458,4.000000,9.839721,9.335137,9.194610
4.000000,13.989123,10.000000,9.839497,9.335682,9.195227
10.000000,13.989123,4.000000,9.839497,9.335682,9.195227
4.500000,8.991434,4.500000,10.016337,9.672286,9.510104
4.500000,8.991434,4.500000,10.016337,9.672286,9.510104
4.500000,9.490983,5.000000,9.929437,9.684804,9.568587
5.000000,9.490983,4.500000,9.929437,9.684804,9.568587
4.500000,9.990577,5.500000,9.877996,9.668749,9.574066
5.500000,9.990577,4.500000,9.877996,9.668749,9.574066
4.500000,10.490210,6.000000,9.848819,9.655960,9.568826
6.000000,10.490210,4.500000,9.848819,9.655960,9.568826
4.500000,11.489572,7.000000,9.828621,9.649429,9.566817
