# R1,R2,R3,ETriat
5.200000,2.326287,3.056984,0.382708
5.200000,2.256461,3.219030,0.168692
5.200000,2.214525,3.343263,0.005936
5.200000,2.166016,3.554738,-0.246812
5.200000,2.145724,3.770930,-0.456633
5.200000,2.676130,5.273300,-0.769813
5.200000,2.706321,5.320192,-0.758193
5.200000,2.737092,5.367140,-0.745596
5.200000,2.800300,5.461199,-0.717568
5.200000,2.898997,5.602673,-0.668961
5.200000,3.001947,5.744580,-0.613748
5.200000,3.145106,5.934408,-0.533513
6.500000,3.097177,3.491026,-0.095537
6.500000,3.002084,3.643970,-0.190784
6.500000,2.917622,3.801285,-0.288372
6.500000,2.861821,3.921825,-0.357661
6.500000,2.784336,4.127018,-0.458411
6.500000,2.727643,4.336916,-0.536504
6.500000,2.693055,4.550869,-0.591476
6.500000,2.685619,4.637460,-0.607355
6.500000,2.681427,4.768331,-0.625065
6.500000,2.683292,4.856192,-0.633003
6.500000,3.315511,6.544784,-0.332185
6.500000,3.405894,6.685443,-0.287525
6.500000,3.468446,6.779437,-0.258990
6.500000,3.565477,6.920745,-0.218921
7.500000,3.577521,4.022319,-0.129634
7.500000,3.504614,4.136300,-0.164496
7.500000,3.436710,4.252518,-0.200327
7.500000,3.374113,4.370794,-0.236146
7.500000,3.282388,4.572059,-0.293131
7.500000,3.250360,4.653889,-0.314187
7.500000,3.207569,4.777930,-0.343192
7.500000,3.160704,4.945556,-0.376126
7.500000,3.141786,5.030256,-0.389831
7.500000,3.119211,5.158334,-0.406680
7.500000,3.103730,5.287564,-0.418911
7.500000,3.097404,5.374318,-0.424446
7.500000,3.093957,5.505291,-0.428797
7.500000,3.097778,5.637212,-0.428435
7.500000,3.104352,5.725654,-0.425617
7.500000,3.120202,5.859014,-0.417625
7.500000,3.606850,7.182087,-0.184946
7.500000,3.686194,7.321701,-0.158176
1.800000,2.651719,3.490276,-1.004407
1.800000,3.419963,4.276279,-0.930547
1.800000,3.614178,4.473555,-0.779191
1.800000,3.857778,4.720473,-0.587535
1.800000,4.102148,4.967699,-0.419665
1.800000,4.592707,5.462908,-0.188862
1.800000,5.085105,5.958918,-0.071293
1.800000,5.578855,6.455543,-0.016982
1.800000,6.569193,7.450148,0.016892
1.800000,7.065383,7.947959,0.020939
1.800000,7.562074,8.446028,0.022510
1.800000,8.556614,9.442778,0.023317
4.000000,3.300689,4.986184,-1.859151
4.000000,3.467526,5.176024,-1.660473
4.000000,3.680723,5.414352,-1.396402
4.000000,3.898295,5.653688,-1.150190
4.000000,4.343924,6.134913,-0.794338
4.000000,4.800275,6.618922,-0.621095
4.000000,5.264561,7.105145,-0.553731
4.000000,6.209794,8.082637,-0.524877
4.000000,6.688386,8.573330,-0.522892
4.000000,7.169901,9.065041,-0.522298
4.000000,8.139620,10.050920,-0.521963
4.500000,3.332246,5.161779,-0.667420
4.500000,3.489871,5.349701,-0.593520
4.500000,3.692678,5.585783,-0.509783
4.500000,3.900967,5.823027,-0.442362
4.500000,4.330806,6.300474,-0.356441
4.500000,4.774329,6.781174,-0.315691
4.500000,5.228055,7.264479,-0.297519
4.500000,6.157048,8.237071,-0.286208
4.500000,6.629297,8.725690,-0.284978
4.500000,7.105344,9.215531,-0.284639
4.500000,8.066138,10.198170,-0.284657
5.000000,3.384994,5.341571,-0.422050
5.000000,3.532657,5.527555,-0.362041
5.000000,3.724114,5.761355,-0.297439
5.000000,3.922165,5.996463,-0.247278
5.000000,4.334407,6.470029,-0.184986
5.000000,4.763486,6.947301,-0.155222
5.000000,5.205238,7.427564,-0.141368
5.000000,6.115711,8.395006,-0.131890
5.000000,6.580702,8.881432,-0.130744
5.000000,7.050485,9.369287,-0.130433
5.000000,8.001048,10.348480,-0.130508
3.200000,2.607651,3.951080,-1.709123
3.200000,2.944578,4.331481,-1.727989
3.200000,3.295640,4.715128,-1.504548
3.200000,3.656766,5.101287,-1.170483
3.200000,4.211649,5.684116,-0.727272
3.200000,4.777451,6.270186,-0.484639
3.200000,5.350709,6.858664,-0.390328
3.200000,5.832535,7.350486,-0.362932
3.200000,6.317186,7.843343,-0.352751
3.200000,6.804058,8.337050,-0.348999
3.200000,7.292708,8.831465,-0.347632
3.200000,8.274076,9.821992,-0.346901
3.800000,3.902431,5.587184,-0.922253
3.800000,4.353825,6.069880,-0.733432
3.800000,4.814832,6.555171,-0.639707
3.800000,5.282937,7.042520,-0.599154
3.800000,5.566464,7.335746,-0.587544
3.800000,6.042544,7.825599,-0.578044
3.800000,6.234025,8.021890,-0.576121
3.800000,6.714900,8.513374,-0.573593
3.800000,7.198382,9.005796,-0.572678
3.800000,8.171312,9.992897,-0.572249
4.500000,3.651649,5.538469,-0.525357
4.500000,4.330806,6.300474,-0.356441
4.500000,5.228055,7.264479,-0.297520
4.500000,6.157048,8.237071,-0.286209
4.500000,7.105344,9.215531,-0.284639
4.500000,8.066138,10.198170,-0.284657
5.200000,3.704105,5.785970,-0.261377
5.200000,4.340527,6.538900,-0.146584
5.200000,5.199989,7.493793,-0.106208
5.200000,6.102426,8.459116,-0.097146
5.200000,7.031310,9.431668,-0.095671
5.200000,7.977408,10.409420,-0.095747
6.000000,3.121970,4.997353,-0.288711
6.000000,3.809118,6.077518,-0.155604
6.000000,4.391412,6.819922,-0.068739
6.000000,5.201289,7.764035,-0.036489
6.000000,6.068139,8.720616,-0.028635
6.000000,6.970740,9.685972,-0.027125
6.000000,7.896842,10.657720,-0.027174
6.500000,4.264774,6.768211,-0.061540
6.500000,4.444177,6.999721,-0.046218
6.500000,4.821881,7.466319,-0.027447
6.500000,5.220187,7.936986,-0.017940
6.500000,5.467197,8.221048,-0.014649
6.500000,5.889828,8.696865,-0.011435
6.500000,6.062178,8.887935,-0.010676
6.500000,6.499986,9.367241,-0.009593
6.500000,6.946196,9.848606,-0.009224
6.500000,7.858072,10.816410,-0.009257
6.500000,8.789137,11.789590,-0.009369
6.500000,9.733888,12.766910,-0.009341
1.400000,1.611255,2.243916,2.278448
1.400000,1.657090,2.292371,2.153893
1.400000,1.749444,2.389471,1.892575
1.400000,1.936432,2.584335,1.351489
1.400000,2.125790,2.779928,0.829103
1.400000,2.509465,3.172764,0.004042
1.400000,2.897559,3.567193,-0.395027
1.400000,3.288507,3.962738,-0.366232
1.400000,3.681400,4.359097,-0.566333
1.400000,4.174416,4.855385,-0.337973
1.400000,4.668917,5.352364,-0.173285
1.400000,5.164477,5.849858,-0.083201
1.400000,5.660818,6.347746,-0.039957
1.400000,6.157751,6.845942,-0.020683
1.400000,6.655144,7.344383,-0.012547
1.400000,8.647722,9.339813,-0.007635
1.500000,1.606430,2.276465,2.057557
1.500000,1.651584,2.324738,1.920002
1.500000,1.742685,2.421493,1.639109
1.500000,1.927536,2.615736,1.078604
1.500000,2.115146,2.810786,0.556075
1.500000,2.496143,3.202719,-0.236169
1.500000,2.882295,3.596429,-0.587706
1.500000,3.271775,3.991389,-0.515987
1.500000,3.663523,4.387263,-0.638762
1.500000,4.155420,4.883052,-0.371155
1.500000,4.649046,5.379619,-0.185259
1.500000,5.143903,5.876769,-0.085064
1.500000,5.639668,6.374365,-0.037252
1.500000,6.136120,6.872310,-0.016001
1.500000,6.633105,7.370533,-0.007055
1.500000,8.624531,9.365319,-0.001554
1.600000,1.603400,2.309478,1.888124
1.600000,1.647820,2.357564,1.738558
1.600000,1.737569,2.453965,1.439162
1.600000,1.920110,2.647569,0.858537
1.600000,2.105825,2.842058,0.332790
1.600000,2.483918,3.233055,-0.437481
1.600000,2.867960,3.626016,-0.755195
1.600000,3.255848,4.020366,-0.655820
1.600000,3.646354,4.415732,-0.663493
1.600000,4.137038,4.910996,-0.362336
1.600000,4.629716,5.407131,-0.159696
1.600000,5.123813,5.903919,-0.052244
1.600000,5.618954,6.401206,-0.001364
1.600000,6.114886,6.898886,0.021184
1.600000,6.611431,7.396879,0.030669
1.600000,8.601614,9.390983,0.036565
1.700000,1.602175,2.342935,1.759161
1.700000,1.645810,2.390830,1.598846
1.700000,1.734112,2.486870,1.282600
1.700000,1.914170,2.679818,0.682720
1.700000,2.097845,2.873731,0.152538
1.700000,2.472805,3.263761,-0.602442
1.700000,2.854570,3.655947,-0.895279
1.700000,3.240738,4.049661,-0.768408
1.700000,3.629902,4.444498,-0.728069
1.700000,4.119278,4.939213,-0.396599
1.700000,4.610934,5.434895,-0.178980
1.700000,5.104211,5.931303,-0.065638
1.700000,5.598681,6.428267,-0.012511
1.700000,6.094054,6.925668,0.010951
1.700000,6.590126,7.423418,0.020824
1.700000,8.578974,9.416803,0.027063
1.800000,1.539372,2.305446,1.914364
1.800000,1.518477,2.281707,2.000456
1.800000,1.497709,2.257996,2.086413
1.800000,1.477071,2.234313,2.172015
1.800000,1.456571,2.210659,2.257097
1.800000,1.436212,2.187035,2.341403
1.800000,1.416003,2.163442,2.424764
1.800000,1.395949,2.139880,2.506941
2.000000,1.548835,2.375029,1.777557
2.000000,1.528951,2.351502,1.873506
2.000000,1.509219,2.328006,1.970075
2.000000,1.489645,2.304542,2.067124
2.000000,1.470236,2.281111,2.164511
2.000000,1.450998,2.257713,2.262064
2.000000,1.431938,2.234349,2.359605
2.000000,1.413063,2.211022,2.456935
2.400000,1.589636,2.518579,1.476789
2.400000,1.571983,2.495481,1.579963
3.200000,1.535568,1.780214,4.296819
3.200000,1.515139,1.851171,4.144605
3.200000,1.501106,1.924710,3.957521
3.200000,1.493651,2.000546,3.737440
3.200000,1.535568,1.780214,4.296818
3.200000,1.492873,2.078427,3.486182
3.200000,1.498781,2.158132,3.205539
3.800000,1.847813,2.049895,2.587190
3.800000,1.822026,2.118356,2.472769
3.800000,1.801428,2.189246,2.332462
3.800000,1.786199,2.262335,2.168370
3.800000,1.847813,2.049895,2.587190
3.800000,1.776477,2.337418,1.983571
3.800000,1.772352,2.414309,1.781494
4.000000,1.952681,2.140198,2.189266
4.000000,1.925501,2.207949,2.087760
4.000000,1.903194,2.278077,1.963065
4.000000,1.885933,2.350367,1.817807
4.000000,1.952681,2.140198,2.189266
4.000000,1.873856,2.424628,1.654871
4.000000,1.867064,2.500683,1.476998
4.500000,2.216039,2.366628,1.491927
4.500000,2.185978,2.432816,1.417073
4.500000,2.160131,2.501252,1.324863
4.500000,2.138652,2.571756,1.216839
4.500000,2.216039,2.366628,1.491928
4.500000,2.121674,2.644163,1.094945
4.500000,2.109305,2.718321,0.961665
5.000000,2.480665,2.593818,0.926612
5.000000,2.464056,2.625979,0.899154
5.000000,2.448355,2.658691,0.868137
5.000000,2.433580,2.691934,0.833731
5.000000,2.419749,2.725689,0.796147
5.000000,2.406877,2.759936,0.755631
5.000000,2.394979,2.794659,0.712450
5.000000,2.374167,2.865460,0.619257
5.000000,2.357416,2.937959,0.518980
5.000000,2.333830,3.125853,0.252829
5.000000,2.336904,3.321944,-0.009100
5.500000,2.746192,2.821585,0.472959
5.500000,2.728732,2.853200,0.450874
5.500000,2.712081,2.885335,0.426454
5.500000,2.696255,2.917973,0.399841
5.500000,2.681269,2.951097,0.371197
5.500000,2.667135,2.984692,0.340701
5.500000,2.653868,3.018740,0.308541
5.500000,2.629987,3.088140,0.240015
5.500000,2.609722,3.159181,0.167270
5.500000,2.575401,3.343272,-0.021830
5.500000,2.565098,3.535464,-0.200951
6.000000,3.012381,3.049800,0.173447
6.000000,2.994225,3.080945,0.156037
6.000000,2.976798,3.112582,0.137200
6.000000,2.960114,3.144696,0.117016
6.000000,2.944184,3.177272,0.095590
6.000000,2.929021,3.210296,0.073036
6.000000,2.914637,3.243755,0.049482
6.000000,2.888252,3.311924,-0.000043
6.000000,2.865116,3.381675,-0.051735
6.000000,2.821988,3.562366,-0.181852
6.000000,2.800597,3.751024,-0.298573
9.000000,4.616995,4.424594,-0.006665
9.000000,4.596391,4.453897,-0.008072
9.000000,4.576241,4.483567,-0.009491
9.000000,4.556550,4.513595,-0.010920
9.000000,4.537325,4.543975,-0.012359
9.000000,4.518571,4.574699,-0.013803
9.000000,4.500295,4.605762,-0.015252
9.000000,4.465197,4.668873,-0.018152
9.000000,4.432079,4.733256,-0.021037
9.000000,4.358229,4.899444,-0.028037
9.000000,4.297674,5.072513,-0.034414
2.000000,3.778421,4.729517,-0.683348
2.000000,4.362367,5.321853,-0.277256
2.000000,4.950154,5.915733,-0.089485
2.000000,5.540560,6.510735,-0.018043
2.000000,6.034011,7.007222,0.005135
2.000000,6.528459,7.504175,0.014816
2.000000,7.023693,8.001508,0.018735
2.000000,7.519557,8.499154,0.020284
2.000000,8.512738,9.495187,0.021127
2.000000,9.507349,10.491980,0.021300
2.000000,10.502980,11.489320,0.021407
2.400000,1.914950,2.916046,-0.032957
2.400000,2.080516,3.105614,-0.559848
2.400000,2.606354,3.680948,-1.402805
2.400000,3.535625,4.653701,-1.034909
2.400000,4.013032,5.143998,-0.542588
2.400000,4.495354,5.636000,-0.219994
2.400000,4.981163,6.129297,-0.075339
2.400000,5.469531,6.623599,-0.021378
2.400000,5.763509,6.920573,-0.007170
2.400000,6.254743,7.416071,0.004066
2.400000,6.451614,7.614435,0.006315
2.400000,6.944574,8.110697,0.009320
2.400000,7.438474,8.607391,0.010512
2.400000,8.428431,9.601809,0.011223
1.800000,1.732322,2.520190,1.156157
1.800000,1.909732,2.712469,0.539030
1.800000,2.137111,2.954261,-0.113288
1.800000,2.275817,3.099961,-0.424997
1.800000,2.415873,3.246053,-0.671711
1.800000,2.557058,3.392486,-0.851551
1.800000,2.746758,3.588188,-0.987747
1.800000,2.937825,3.784340,-1.014052
3.800000,2.439758,3.885881,-1.382377
3.800000,2.581307,4.070725,-1.491752
3.800000,2.730178,4.256939,-1.540053
3.800000,2.885239,4.444351,-1.533377
3.800000,3.127410,4.727404,-1.437668
3.800000,3.378873,5.012429,-1.273752
4.500000,2.098691,2.871342,0.672953
4.500000,2.112149,3.070223,0.301656
4.500000,2.125757,3.151815,0.158094
4.500000,2.960663,4.696342,-0.826855
4.500000,3.032028,4.788872,-0.802249
4.500000,3.142005,4.928214,-0.756805
4.500000,3.255180,5.068165,-0.704373
5.000000,3.042117,4.881462,-0.572450
5.000000,3.107284,4.972867,-0.545410
5.000000,3.140555,5.018693,-0.530960
5.000000,3.174265,5.064598,-0.516027
5.200000,2.524161,2.815748,0.609786
5.200000,2.476153,2.954384,0.452073
5.200000,2.443620,3.099730,0.271394
5.200000,2.429760,3.212598,0.130606
5.200000,2.427172,3.407083,-0.095597
5.200000,2.450223,3.608413,-0.290912
5.200000,3.143346,5.047541,-0.486431
5.200000,3.175391,5.093148,-0.472083
5.200000,3.207896,5.138837,-0.457389
5.200000,3.274228,5.230451,-0.427333
5.200000,3.376837,5.368433,-0.381923
5.200000,3.482884,5.507044,-0.338065
5.200000,3.629108,5.692756,-0.284930
6.500000,3.208151,3.404060,-0.041641
6.500000,3.148359,3.536602,-0.109998
6.500000,3.100338,3.675253,-0.180846
6.500000,3.072383,3.782847,-0.231557
6.500000,3.041702,3.968292,-0.304756
6.500000,3.031396,4.160499,-0.358429
6.500000,3.041673,4.358573,-0.390325
6.500000,3.051514,4.439271,-0.397059
6.500000,3.072326,4.561751,-0.401037
6.500000,3.090170,4.644302,-0.399820
6.500000,3.897562,6.263895,-0.117027
6.500000,3.993550,6.400690,-0.098455
6.500000,4.059360,6.492210,-0.087575
6.500000,4.160631,6.629950,-0.073386
7.500000,3.704238,3.922795,-0.087946
7.500000,3.657602,4.021192,-0.109376
7.500000,3.616590,4.122700,-0.130126
7.500000,3.581395,4.227094,-0.149517
7.500000,3.536124,4.406939,-0.177234
7.500000,3.522823,4.480761,-0.186305
7.500000,3.508127,4.593353,-0.197437
7.500000,3.498454,4.746695,-0.207338
7.500000,3.497898,4.824648,-0.210103
7.500000,3.502422,4.943066,-0.211521
7.500000,3.513350,5.063158,-0.209758
7.500000,3.524166,5.144092,-0.206905
7.500000,3.545619,5.266721,-0.200302
7.500000,3.573245,5.390735,-0.191212
7.500000,3.595024,5.474133,-0.183964
7.500000,3.632611,5.600250,-0.171640
7.500000,4.259343,6.869057,-0.045654
7.500000,4.346685,7.004328,-0.037284
9.000000,4.250981,5.251783,-0.039765
9.000000,4.223921,5.399250,-0.043050
9.000000,4.213887,5.474234,-0.044304
9.000000,4.203255,5.588178,-0.045654
9.000000,4.197958,5.703792,-0.046340
9.000000,4.197403,5.781745,-0.046420
9.000000,4.201035,5.899922,-0.045984
9.000000,4.210011,6.019517,-0.044909
9.000000,4.224298,6.140447,-0.043252
9.000000,4.251514,6.303631,-0.040275
9.000000,4.287895,6.468882,-0.036625
9.000000,4.309452,6.552234,-0.034621
9.000000,4.359134,6.720300,-0.030379
9.000000,5.145686,8.296895,0.003896
9.000000,5.233888,8.432317,0.005508
9.000000,5.263911,8.477567,0.006000
9.000000,5.355769,8.613632,0.007351
9.000000,5.514535,8.841408,0.009218
9.000000,5.679871,9.070354,0.010669
9.000000,5.851220,9.300385,0.011772
9.000000,6.028069,9.531422,0.012588
9.000000,6.209948,9.763393,0.013170
9.000000,6.434241,10.042900,0.013624
9.000000,6.664493,10.323560,0.013878
9.000000,6.900107,10.605280,0.013993
9.000000,7.221691,10.982400,0.014018
9.000000,7.550772,11.361100,0.013971
9.000000,7.801933,11.646050,0.013918
9.000000,8.227809,12.122590,0.013835
2.000000,1.568866,2.398585,1.682358
2.000000,1.733763,2.588012,0.957389
2.000000,1.905394,2.778920,0.314732
2.000000,2.082095,2.971025,-0.225172
2.000000,2.262679,3.164109,-0.648362
2.000000,2.446285,3.358002,-0.950739
2.000000,2.632281,3.552573,-1.131822
2.000000,2.867428,3.796579,-1.202907
2.000000,3.104897,4.041319,-1.240141
2.000000,3.344193,4.286665,-1.077161
2.000000,3.681598,4.630987,-0.771116
3.200000,1.762879,2.842346,0.490158
3.200000,1.876990,3.022298,-0.112336
3.200000,2.004605,3.204627,-0.625117
3.200000,2.143313,3.388950,-1.040835
3.200000,2.291101,3.574959,-1.358384
3.200000,2.446322,3.762404,-1.579483
3.200000,2.607651,3.951080,-1.709123
3.200000,2.816297,4.188403,-1.755065
3.200000,3.031207,4.427122,-1.690311
3.200000,3.251139,4.667022,-1.541498
3.200000,3.565707,5.004543,-1.256584
1.800000,2.819649,3.375596,-0.439172
1.800000,3.586080,4.158031,-0.472437
1.800000,3.779862,4.354637,-0.378540
1.800000,4.022946,4.600806,-0.267737
1.800000,4.266829,4.847367,-0.178641
1.800000,4.756501,5.341449,-0.067644
1.800000,5.248120,5.836539,-0.015644
1.800000,5.741188,6.332400,0.007426
1.800000,6.730392,7.325811,0.021219
1.800000,7.226109,7.823146,0.022700
1.800000,7.722378,8.320800,0.023202
1.800000,8.716195,9.316862,0.023407
4.000000,3.671624,4.758752,-0.952241
4.000000,3.840069,4.945529,-0.865307
4.000000,4.054659,5.180389,-0.771446
4.000000,4.273101,5.416604,-0.697944
4.000000,4.719392,5.892449,-0.605052
4.000000,5.175512,6.371993,-0.559862
4.000000,5.639077,6.854462,-0.538722
4.000000,6.582228,7.826004,-0.524734
4.000000,7.059674,8.314306,-0.522912
4.000000,7.540044,8.803921,-0.522169
4.000000,8.507573,9.786303,-0.521697
4.500000,3.743450,4.914327,-0.493151
4.500000,3.904086,5.098501,-0.445532
4.500000,4.109742,5.330323,-0.397962
4.500000,4.320077,5.563720,-0.363132
4.500000,4.752288,6.034505,-0.322004
4.500000,5.196674,6.509647,-0.302455
4.500000,5.650362,6.988260,-0.292931
4.500000,6.577913,7.953383,-0.286201
4.500000,7.049122,8.438991,-0.285321
4.500000,7.524047,8.926188,-0.284995
4.500000,8.482549,9.904412,-0.284812
5.000000,3.832887,5.075626,-0.256819
5.000000,3.985305,5.257153,-0.226316
5.000000,4.181471,5.485868,-0.197043
5.000000,4.383120,5.716366,-0.176184
5.000000,4.800086,6.181911,-0.152049
5.000000,5.231626,6.652459,-0.140845
5.000000,5.674415,7.127018,-0.135409
5.000000,6.584615,8.085342,-0.131436
5.000000,7.048847,8.568077,-0.130917
5.000000,7.517667,9.052686,-0.130751
5.000000,8.466020,10.026440,-0.130689
3.200000,2.904010,3.769781,-1.542880
3.200000,3.243727,4.144311,-1.503621
3.200000,3.595867,4.523204,-1.258449
3.200000,3.957114,4.905450,-0.964469
3.200000,4.511262,5.483569,-0.628346
3.200000,5.075847,6.065940,-0.456437
3.200000,5.647739,6.651445,-0.386170
3.200000,6.128423,7.141204,-0.363146
3.200000,6.611973,7.632292,-0.353530
3.200000,7.097802,8.124466,-0.349589
3.200000,7.585473,8.617542,-0.347984
3.200000,8.565082,9.605841,-0.346980
3.800000,4.258935,5.359409,-0.811592
3.800000,4.710481,5.837212,-0.687431
3.800000,5.170951,6.318451,-0.625009
3.800000,5.638159,6.802397,-0.595710
3.800000,5.921055,7.093834,-0.586498
3.800000,6.396014,7.581046,-0.578335
3.800000,6.587036,7.776385,-0.576557
3.800000,7.066763,8.265709,-0.574059
3.800000,7.549122,8.756239,-0.573020
3.800000,8.519944,9.740189,-0.572349
4.500000,4.068213,5.283826,-0.406407
4.500000,4.752288,6.034505,-0.322004
4.500000,5.650362,6.988260,-0.292931
4.500000,6.577913,7.953383,-0.286201
4.500000,7.524047,8.926188,-0.284995
4.500000,8.482549,9.904412,-0.284812
5.200000,4.175699,5.503903,-0.157909
5.200000,4.823283,6.242287,-0.114290
5.200000,5.687578,7.183847,-0.099903
5.200000,6.590375,8.139358,-0.096529
5.200000,7.517814,9.104431,-0.095968
5.200000,8.461798,10.076320,-0.095935
6.000000,3.579020,4.727468,0.018235
6.000000,4.335567,5.767304,-0.068844
6.000000,4.938520,6.491304,-0.040133
6.000000,5.760103,7.418293,-0.029830
6.000000,6.630881,8.362124,-0.027595
6.000000,7.533816,9.317680,-0.027340
6.000000,8.458616,10.281690,-0.027384
6.500000,3.385811,4.135411,-0.209927
6.500000,3.537870,4.514152,-0.191021
6.500000,3.750911,4.914622,-0.139855
6.500000,4.015239,5.331927,-0.088838
6.500000,4.321452,5.762411,-0.052839
6.500000,4.661304,6.203332,-0.031735
6.500000,5.027978,6.652613,-0.020409
6.500000,5.416029,7.108671,-0.014514
6.500000,5.821184,7.570280,-0.011531
6.500000,6.240111,8.036484,-0.010123
6.500000,6.670217,8.506528,-0.009551
6.500000,7.109473,8.979808,-0.009393
6.500000,7.556283,9.455839,-0.009400
6.500000,8.467764,10.414640,-0.009477
1.400000,1.742650,2.158127,3.078193
1.400000,1.788447,2.206152,2.965705
1.400000,1.880684,2.302456,2.720633
1.400000,2.067324,2.495935,2.190380
1.400000,2.256255,2.690368,1.659596
1.400000,2.639015,3.081372,0.764773
1.400000,3.026238,3.474426,0.083662
1.400000,3.416406,3.868903,-0.165718
1.400000,3.808615,4.264409,-0.191166
