R1,R2,R3,ETriat,EDiat,E
2.400000,3.050501,4.939127,-2.070999,-7.905831,-9.976830
2.400000,3.536941,5.435165,-1.412523,-7.469604,-8.882127
2.400000,4.026705,5.931867,-0.790040,-7.304190,-8.094230
2.400000,4.518710,6.429081,-0.376356,-7.246013,-7.622369
2.400000,5.012299,6.926696,-0.160449,-7.222522,-7.382971
2.400000,5.309028,7.225424,-0.092113,-7.214804,-7.306917
2.400000,5.804324,7.723521,-0.032595,-7.206694,-7.239289
2.400000,6.002660,7.922827,-0.019800,-7.204433,-7.224233
2.400000,6.498948,8.421237,-0.001815,-7.200252,-7.202067
2.400000,6.995764,8.919824,0.005795,-7.197487,-7.191692
2.400000,7.990589,9.917426,0.010438,-7.194443,-7.184005
1.800000,1.342678,2.716270,-0.883046,-1.332458,-2.215504
1.800000,1.526140,2.913234,-1.368739,-4.142563,-5.511302
1.800000,1.760540,3.159976,-1.851361,-5.601548,-7.452909
1.800000,1.903087,3.308255,-2.068791,-5.844482,-7.913273
1.800000,2.046699,3.456684,-2.232156,-5.814149,-8.046305
1.800000,2.191168,3.605242,-2.340257,-5.619448,-7.959705
1.800000,2.384856,3.803496,-2.399239,-5.230053,-7.629292
1.800000,2.579507,4.001924,-2.363029,-4.795616,-7.158645
3.800000,1.593007,4.245746,-1.890349,-1.019545,-2.909894
3.800000,1.730739,4.440028,-2.013368,-1.988103,-4.001471
3.800000,1.879691,4.634796,-2.088319,-2.521932,-4.610251
3.800000,2.037406,4.829992,-2.125923,-2.711677,-4.837600
3.800000,2.286416,5.123481,-2.120073,-2.572129,-4.692202
3.800000,2.546443,5.417683,-2.039792,-2.177225,-4.217017
4.000000,1.649550,4.428372,-1.778455,-1.108386,-2.886841
4.000000,1.715366,4.525390,-1.827172,-1.532353,-3.359525
4.000000,1.856182,4.719800,-1.894333,-2.096756,-3.991089
4.000000,2.007073,4.914659,-1.928591,-2.334067,-4.262658
4.000000,2.165934,5.109915,-1.933323,-2.327090,-4.260413
4.000000,2.331137,5.305524,-1.909693,-2.157903,-4.067596
4.500000,1.955283,5.127478,-1.386301,-1.939417,-3.325718
4.500000,2.025100,5.224658,-1.381953,-2.001033,-3.382986
4.500000,2.134333,5.370621,-1.365003,-2.004867,-3.369870
4.500000,2.248271,5.516801,-1.335450,-1.922405,-3.257855
5.000000,1.939826,5.341786,-1.136601,-1.845804,-2.982405
5.000000,1.999314,5.438568,-1.132070,-1.913562,-3.045632
5.000000,2.030251,5.487003,-1.128538,-1.933340,-3.061878
5.000000,2.061937,5.535465,-1.124152,-1.943992,-3.068144
5.200000,2.271546,2.994430,0.507161,-3.348124,-2.840963
5.200000,2.138628,3.172251,0.270409,-3.123638,-2.853229
5.200000,2.016814,3.352573,0.016935,-2.829286,-2.812351
5.200000,1.934010,3.489221,-0.166416,-2.555813,-2.722229
5.200000,1.815257,3.719257,-0.436623,-2.011702,-2.448325
5.200000,1.724795,3.951718,-0.651490,-1.426915,-2.078405
5.200000,1.999086,5.524512,-1.074834,-1.902708,-2.977542
5.200000,2.027880,5.572870,-1.070869,-1.921631,-2.992500
5.200000,2.057486,5.621256,-1.066147,-1.932660,-2.998807
5.200000,2.118998,5.718111,-1.054417,-1.931593,-2.986010
5.200000,2.216531,5.863593,-1.031031,-1.876218,-2.907249
5.200000,2.319670,6.009297,-1.000314,-1.765864,-2.766178
5.200000,2.464686,6.203887,-0.946603,-1.556579,-2.503182
6.500000,2.962752,3.589616,-0.171382,-1.412839,-1.584221
6.500000,2.822261,3.765109,-0.301308,-1.450211,-1.751519
6.500000,2.689316,3.942937,-0.429051,-1.534181,-1.963232
6.500000,2.595259,4.077656,-0.516646,-1.615031,-2.131677
6.500000,2.450907,4.304435,-0.640527,-1.755853,-2.396380
6.500000,2.324547,4.533657,-0.735397,-1.872090,-2.607487
6.500000,2.219256,4.764969,-0.804607,-1.940854,-2.745461
6.500000,2.183742,4.858012,-0.826293,-1.953940,-2.780233
6.500000,2.138147,4.998081,-0.853517,-1.960417,-2.813934
6.500000,2.113127,5.091774,-0.868640,-1.958016,-2.826656
6.500000,2.470824,6.857309,-0.805916,-1.531381,-2.337297
6.500000,2.556935,7.002372,-0.766744,-1.392153,-2.158897
6.500000,2.617547,7.099195,-0.737092,-1.291894,-2.028986
6.500000,2.712839,7.244591,-0.687268,-1.135171,-1.822439
7.500000,3.424099,4.135166,-0.191427,-0.577309,-0.768736
7.500000,3.317635,4.266395,-0.249051,-0.599832,-0.848883
7.500000,3.214645,4.398825,-0.310635,-0.645655,-0.956290
7.500000,3.115476,4.532350,-0.374033,-0.712140,-1.086173
7.500000,2.959718,4.757074,-0.477406,-0.859333,-1.336739
7.500000,2.901108,4.847657,-0.516162,-0.927269,-1.443431
7.500000,2.817565,4.984206,-0.570098,-1.034439,-1.604537
7.500000,2.715082,5.167432,-0.632823,-1.179397,-1.812220
7.500000,2.667989,5.259503,-0.659945,-1.249581,-1.909526
7.500000,2.602962,5.398139,-0.695185,-1.348513,-2.043698
7.500000,2.545124,5.537368,-0.723824,-1.436923,-2.160747
7.500000,2.510807,5.630494,-0.739179,-1.488832,-2.228011
7.500000,2.466049,5.770615,-0.756309,-1.555088,-2.311397
7.500000,2.429742,5.911221,-0.765332,-1.606917,-2.372249
7.500000,2.410423,6.005211,-0.765301,-1.633489,-2.398790
7.500000,2.389014,6.146551,-0.746504,-1.661736,-2.408240
2.000000,1.250723,2.553806,0.631131,-2.578710,-1.947579
2.000000,1.417474,2.748078,-0.063669,-6.272189,-6.335858
2.000000,1.591903,2.943117,-0.650674,-8.251171,-8.901845
2.000000,1.771745,3.138781,-1.119304,-9.129166,-10.248470
2.000000,2.142178,3.531566,-1.718507,-9.163893,-10.882400
2.000000,2.521661,3.925808,-1.888739,-8.374441,-10.263180
2.000000,2.810010,4.222201,-1.758777,-7.760825,-9.519602
2.000000,3.100571,4.519070,-1.443141,-7.285974,-8.729115
4.000000,2.665911,5.301671,-1.698906,-1.639339,-3.338245
4.000000,2.834948,5.496156,-1.609513,-1.361395,-2.970908
4.000000,3.051514,5.739795,-1.453741,-1.059351,-2.513092
4.000000,3.272850,5.983959,-1.264157,-0.829241,-2.093398
4.000000,3.726414,6.473623,-0.887980,-0.570894,-1.458874
4.000000,4.190558,6.964756,-0.648101,-0.473522,-1.121623
4.000000,4.662124,7.457068,-0.549199,-0.437022,-0.986221
4.000000,5.620021,8.444402,-0.517148,-0.412602,-0.929750
4.000000,6.104035,8.939125,-0.518064,-0.407403,-0.925467
4.000000,6.590437,9.434404,-0.519423,-0.403933,-0.923356
4.000000,7.568560,10.426320,-0.520960,-0.399938,-0.920898
4.500000,2.615907,5.504122,-1.188459,-1.393335,-2.581794
4.500000,2.773814,5.697620,-1.115067,-1.129747,-2.244814
4.500000,2.978320,5.940098,-0.992336,-0.827383,-1.819719
4.500000,3.189316,6.183176,-0.845832,-0.583095,-1.428927
4.500000,3.626215,6.670866,-0.561741,-0.288071,-0.849813
4.500000,4.077637,7.160254,-0.384302,-0.169618,-0.553920
4.500000,4.539253,7.651014,-0.307326,-0.125112,-0.432438
4.500000,5.482719,8.635716,-0.278082,-0.096687,-0.374769
4.500000,5.961368,9.129314,-0.279378,-0.090933,-0.370311
4.500000,6.443260,9.623573,-0.281330,-0.087121,-0.368451
4.500000,7.414242,10.613700,-0.283674,-0.082695,-0.366370
5.000000,2.593039,5.708720,-0.914891,-1.367427,-2.282318
5.000000,2.737912,5.901229,-0.847839,-1.125003,-1.972842
5.000000,2.928147,6.142538,-0.742068,-0.834810,-1.576878
5.000000,3.126808,6.384516,-0.619516,-0.588019,-1.207535
5.000000,3.543685,6.870195,-0.384101,-0.267916,-0.652017
5.000000,3.979758,7.357793,-0.233992,-0.129269,-0.363261
5.000000,4.429362,7.846952,-0.164011,-0.075939,-0.239950
5.000000,5.355445,8.828915,-0.126625,-0.042856,-0.169481
5.000000,5.827655,9.321335,-0.125434,-0.036478,-0.161912
5.000000,6.304152,9.814521,-0.126713,-0.032301,-0.159014
5.000000,7.266627,10.802770,-0.129213,-0.027426,-0.156639
3.200000,2.099466,4.202492,-2.149747,-5.077329,-7.227076
3.200000,2.441211,4.591836,-2.225197,-4.636164,-6.861361
3.200000,2.798440,4.982869,-2.083126,-4.003732,-6.086858
3.200000,3.165916,5.375221,-1.755355,-3.500160,-5.255515
3.200000,3.729699,5.965654,-1.114860,-3.128700,-4.243560
3.200000,4.303288,6.557824,-0.626171,-3.015790,-3.641961
3.200000,4.883228,7.151300,-0.406471,-2.980504,-3.386975
3.200000,5.369880,7.646641,-0.357928,-2.967984,-3.325912
3.200000,5.858780,8.142551,-0.347364,-2.960938,-3.308302
3.200000,6.349409,8.638933,-0.345858,-2.956477,-3.302335
3.200000,6.841396,9.135710,-0.346043,-2.953496,-3.299539
3.200000,7.828415,10.130210,-0.346555,-2.950137,-3.296692
3.800000,3.311808,5.904915,-1.404042,-1.147365,-2.551407
3.800000,3.771135,6.395354,-0.988623,-0.905708,-1.894331
3.800000,4.239675,6.887168,-0.719398,-0.816425,-1.535823
3.800000,4.714682,7.380082,-0.607833,-0.782775,-1.390608
3.800000,5.002026,7.676271,-0.583358,-0.772581,-1.355939
3.800000,5.483944,8.170536,-0.570788,-0.762474,-1.333262
3.800000,5.677588,8.368433,-0.569722,-0.759750,-1.329472
3.800000,6.163472,8.863589,-0.569761,-0.754754,-1.324515
3.800000,6.651449,9.359259,-0.570638,-0.751413,-1.322051
3.800000,7.632073,10.351850,-0.571751,-0.747583,-1.319334
4.500000,2.936856,5.891552,-1.019291,-0.883869,-1.903160
4.500000,3.626215,6.670866,-0.561741,-0.288071,-0.849813
4.500000,4.539253,7.651014,-0.307326,-0.125112,-0.432438
4.500000,5.482719,8.635716,-0.278082,-0.096687,-0.374769
4.500000,6.443260,9.623573,-0.281329,-0.087121,-0.368451
4.500000,7.414242,10.613700,-0.283674,-0.082695,-0.366370
5.200000,2.877222,6.175839,-0.713858,-0.899584,-1.613442
5.200000,3.515908,6.950471,-0.349666,-0.274814,-0.624480
5.200000,4.389261,7.925852,-0.134048,-0.072090,-0.206138
5.200000,5.307506,8.906695,-0.093974,-0.037004,-0.130979
5.200000,6.250890,9.891375,-0.092018,-0.026031,-0.118049
5.200000,7.209551,10.878850,-0.094357,-0.020973,-0.115330
6.000000,2.293804,5.368157,-0.778587,-1.811236,-2.589823
6.000000,2.868826,6.505169,-0.616713,-0.899353,-1.516066
6.000000,3.436458,7.274428,-0.296769,-0.310193,-0.606963
6.000000,4.252422,8.244234,-0.080774,-0.075580,-0.156355
6.000000,5.133901,9.220493,-0.033939,-0.032234,-0.066173
6.000000,6.052338,10.201350,-0.025214,-0.019492,-0.044706
6.000000,6.993186,11.185600,-0.025592,-0.013696,-0.039288
6.500000,3.239600,7.238887,-0.376573,-0.456313,-0.832886
6.500000,3.413577,7.479030,-0.285891,-0.323143,-0.609034
6.500000,3.787151,7.961136,-0.146334,-0.156787,-0.303121
6.500000,4.187185,8.445324,-0.070352,-0.081666,-0.152019
6.500000,4.436949,8.736691,-0.046053,-0.059103,-0.105157
6.500000,4.865852,9.223534,-0.024436,-0.038578,-0.063014
6.500000,5.041083,9.418657,-0.019566,-0.033579,-0.053145
6.500000,5.486577,9.907315,-0.012288,-0.025063,-0.037351
6.500000,5.940751,10.397050,-0.008981,-0.019707,-0.028688
6.500000,6.868226,11.379200,-0.007771,-0.013455,-0.021226
6.500000,7.813612,12.364220,-0.008683,-0.010375,-0.019058
6.500000,8.771120,13.351460,-0.009204,-0.008971,-0.018175
7.500000,3.288384,7.654368,-0.321586,-0.413570,-0.735156
7.500000,3.431333,7.892560,-0.251476,-0.311066,-0.562542
7.500000,3.751027,8.371011,-0.136828,-0.167008,-0.303836
7.500000,4.106867,8.851843,-0.063928,-0.091517,-0.155445
7.500000,4.334057,9.141330,-0.037853,-0.066744,-0.104597
7.500000,4.730773,9.625239,-0.013245,-0.043290,-0.056535
7.500000,4.894760,9.819254,-0.007513,-0.037499,-0.045012
7.500000,5.315527,10.305290,0.001229,-0.027683,-0.026454
7.500000,5.748999,10.792610,0.005462,-0.021591,-0.016129
7.500000,6.644043,11.770430,0.008173,-0.014495,-0.006322
7.500000,7.565422,12.751690,0.008165,-0.010887,-0.002722
7.500000,8.504583,13.735660,0.007756,-0.009166,-0.001411
1.400000,1.396703,2.363939,0.522912,21.498528,22.021440
1.400000,1.443309,2.413081,0.410338,20.751402,21.161740
1.400000,1.537161,2.511466,0.177833,19.626347,19.804180
1.400000,1.726936,2.708591,-0.287860,18.460830,18.172970
1.400000,1.918790,2.906109,-0.716743,18.205843,17.489100
1.400000,2.306653,3.302042,-1.340788,18.905818,17.565030
1.400000,2.698063,3.698849,-1.557422,19.976112,18.418690
1.400000,3.091672,4.096278,-1.356534,20.796074,19.439540
1.400000,3.486736,4.494163,-0.888844,21.256384,20.367540
1.400000,3.981952,4.991995,-0.798872,21.501862,20.702990
1.400000,4.478232,5.490221,-0.420813,21.591693,21.170880
1.400000,4.975256,5.988743,-0.202829,21.628669,21.425840
1.400000,5.472823,6.487492,-0.094181,21.646351,21.552170
1.400000,5.970796,6.986420,-0.044363,21.655923,21.611560
1.400000,6.469082,7.485491,-0.022641,21.661571,21.638930
1.400000,8.464248,9.482754,-0.007972,21.669552,21.661580
1.500000,1.374465,2.403091,0.394996,12.263944,12.658940
1.500000,1.420415,2.452136,0.270592,11.463008,11.733600
1.500000,1.513084,2.550338,0.019326,10.241444,10.260770
1.500000,1.700917,2.747131,-0.467935,8.925575,8.457640
1.500000,1.891246,2.944356,-0.900798,8.565602,7.664804
1.500000,2.276883,3.339797,-1.510337,9.151160,7.640823
1.500000,2.666755,3.736208,-1.707095,10.182082,8.474987
1.500000,3.059243,4.133311,-1.487907,11.000232,9.512325
1.500000,3.453455,4.530924,-0.972110,11.470210,10.498100
1.500000,3.947858,5.028472,-0.854427,11.723447,10.869020
1.500000,4.443514,5.526463,-0.448622,11.815492,11.366870
1.500000,4.940045,6.024787,-0.213103,11.852903,11.639800
1.500000,5.437212,6.523367,-0.095344,11.870644,11.775300
1.500000,5.934855,7.022149,-0.041334,11.880224,11.838890
1.500000,6.432864,7.521093,-0.017829,11.885889,11.868060
1.500000,8.427257,9.517977,-0.001900,11.893970,11.892070
1.600000,1.354006,2.442487,0.309502,5.880116,6.189618
1.600000,1.399220,2.491434,0.173461,5.029327,5.202788
1.600000,1.490566,2.589449,-0.096352,3.715968,3.619616
1.600000,1.676223,2.785902,-0.605836,2.251951,1.646115
1.600000,1.864849,2.982827,-1.045029,1.785443,0.740414
1.600000,2.248008,3.377761,-1.647397,2.251978,0.604581
1.600000,2.636175,3.773762,-1.832778,3.240268,1.407490
1.600000,3.027424,4.170526,-1.608548,4.055475,2.446927
1.600000,3.420698,4.567855,-1.087742,4.535537,3.447795
1.600000,3.914207,5.065107,-0.407113,4.797411,4.390298
1.600000,4.409180,5.562852,-0.470753,4.892077,4.421324
1.600000,4.905172,6.060968,-0.219877,4.930058,4.710181
1.600000,5.401903,6.559371,-0.094165,4.947903,4.853738
1.600000,5.899187,7.058000,-0.036463,4.957508,4.921045
1.600000,6.396894,7.556810,-0.011354,4.963196,4.951842
1.600000,8.390449,9.553294,0.005773,4.971385,4.977158
1.700000,1.335406,2.482116,0.259942,1.585863,1.845805
1.700000,1.379803,2.530964,0.112703,0.690620,0.803324
1.700000,1.469676,2.628789,-0.175044,-0.707477,-0.882521
1.700000,1.652916,2.824896,-0.706231,-2.314813,-3.021044
1.700000,1.839651,3.021513,-1.152866,-2.887971,-4.040837
1.700000,2.220065,3.415926,-1.752401,-2.544111,-4.296512
1.700000,2.606349,3.811504,-1.931623,-1.601536,-3.533159
1.700000,2.996235,4.207918,-1.708923,-0.790504,-2.499427
1.700000,3.388480,4.604952,-1.195851,-0.300081,-1.495932
1.700000,3.881013,5.101896,-0.462255,-0.028741,-0.490996
1.700000,4.375240,5.599385,-0.468932,0.068957,-0.399976
1.700000,4.870645,6.097284,-0.207775,0.107645,-0.100131
1.700000,5.366903,6.595501,-0.077117,0.125641,0.048524
1.700000,5.863796,7.093969,-0.017218,0.135289,0.118070
1.700000,6.361177,7.592639,0.008840,0.141008,0.149849
1.700000,8.353827,9.588703,0.026706,0.149311,0.176018
1.800000,1.254412,2.448942,0.477989,0.506199,0.984188
1.800000,1.233236,2.424627,0.560351,1.153171,1.713522
1.800000,1.212205,2.400326,0.643351,1.846046,2.489397
1.800000,1.191328,2.376039,0.726983,2.586940,3.313923
1.800000,1.170613,2.351768,0.811164,3.378053,4.189217
1.800000,1.150067,2.327512,0.895731,4.221664,5.117395
1.800000,1.129702,2.303272,0.980682,5.119863,6.100545
1.800000,1.109526,2.279048,1.065787,6.074921,7.140708
2.000000,1.230577,2.529585,0.504577,-1.960313,-1.455736
2.000000,1.210611,2.505379,0.599771,-1.302181,-0.702411
2.000000,1.190835,2.481189,0.696539,-0.602945,0.093593
2.000000,1.171259,2.457015,0.794889,0.138722,0.933612
2.000000,1.151893,2.432858,0.894798,0.924100,1.818898
2.000000,1.132747,2.408718,0.996194,1.754403,2.750597
2.000000,1.113834,2.384596,1.099101,2.630620,3.729721
2.000000,1.095165,2.360492,1.203398,3.553717,4.757115
2.400000,1.210561,2.693118,0.542993,-1.503770,-0.960777
2.400000,1.193563,2.669131,0.654213,-0.913174,-0.258961
3.200000,1.399746,1.873716,4.449816,-3.661135,0.788682
3.200000,1.348046,1.958779,4.329835,-2.600160,1.729675
3.200000,1.301986,2.045195,4.171475,-1.406364,2.765111
3.200000,1.262183,2.132798,3.972182,-0.156693,3.815489
3.200000,1.399746,1.873716,4.449816,-3.661135,0.788682
3.200000,1.229245,2.221448,3.729252,1.060645,4.789897
3.200000,1.203737,2.311025,3.441564,2.150653,5.592217
3.800000,1.714929,2.146574,2.686899,-5.048444,-2.361545
3.800000,1.658812,2.230311,2.587926,-4.542849,-1.954923
3.800000,1.606964,2.315338,2.460639,-3.950629,-1.489990
3.800000,1.559812,2.401520,2.306917,-3.293995,-0.987078
3.800000,1.714929,2.146574,2.686899,-5.048444,-2.361545
3.800000,1.517791,2.488735,2.127979,-2.599232,-0.471253
3.800000,1.481339,2.576880,1.924388,-1.896693,0.027695
4.000000,1.820607,2.237747,2.268836,-5.046826,-2.777990
4.000000,1.763387,2.321102,2.176132,-4.653864,-2.477732
4.000000,1.710105,2.405727,2.057882,-4.191529,-2.133647
4.000000,1.661138,2.491491,1.915626,-3.673822,-1.758196
4.000000,1.820607,2.237747,2.268837,-5.046826,-2.777989
4.000000,1.616881,2.578281,1.750211,-3.117440,-1.367229
4.000000,1.577729,2.665997,1.562524,-2.542603,-0.980080
4.500000,2.085710,2.466044,1.523322,-4.669822,-3.146500
4.500000,2.026259,2.548555,1.440396,-4.465118,-3.024722
4.500000,1.970092,2.632278,1.333737,-4.224101,-2.890364
4.500000,1.917499,2.717103,1.205029,-3.950591,-2.745562
4.500000,2.085710,2.466044,1.523322,-4.669822,-3.146500
4.500000,1.868781,2.802928,1.057377,-3.650126,-2.592749
4.500000,1.824248,2.889664,0.895067,-3.330003,-2.434936
5.000000,2.351757,2.694759,0.916884,-3.893899,-2.977015
5.000000,2.320849,2.735503,0.880069,-3.842162,-2.962093
5.000000,2.290615,2.776550,0.838331,-3.787051,-2.948720
5.000000,2.261082,2.817887,0.792015,-3.728651,-2.936636
5.000000,2.232279,2.859500,0.741521,-3.667057,-2.925536
5.000000,2.204234,2.901378,0.687294,-3.602367,-2.915073
5.000000,2.176976,2.943509,0.629811,-3.534693,-2.904882
5.000000,2.124942,3.028491,0.507056,-3.390903,-2.883847
5.000000,2.076423,3.114364,0.377253,-3.237003,-2.859750
5.000000,1.972161,3.332497,0.046013,-2.822633,-2.776620
5.000000,1.895337,3.554828,-0.258980,-2.411932,-2.670912
5.500000,2.618461,2.923792,0.438312,-2.973250,-2.534938
5.500000,2.586933,2.964235,0.405866,-2.943989,-2.538123
5.500000,2.555994,3.004965,0.370058,-2.915253,-2.545195
5.500000,2.525666,3.045972,0.331180,-2.886936,-2.555756
5.500000,2.495972,3.087244,0.289566,-2.858920,-2.569354
5.500000,2.466933,3.128770,0.245582,-2.831083,-2.585501
5.500000,2.438574,3.170541,0.199613,-2.803295,-2.603682
5.500000,2.383991,3.254780,0.103326,-2.747391,-2.644065
5.500000,2.332420,3.339888,0.003892,-2.690385,-2.686493
5.500000,2.218019,3.556051,-0.239943,-2.540369,-2.780312
5.500000,2.126977,3.776393,-0.452220,-2.382792,-2.835012
6.000000,2.885639,3.153074,0.125794,-2.120004,-1.994210
6.000000,2.853612,3.193255,0.098254,-2.099407,-2.001153
6.000000,2.822109,3.233710,0.068452,-2.081330,-2.012878
6.000000,2.791145,3.274429,0.036615,-2.065657,-2.029042
6.000000,2.760739,3.315402,0.003007,-2.052255,-2.049248
6.000000,2.730911,3.356620,-0.032083,-2.040974,-2.073057
6.000000,2.701678,3.398073,-0.068339,-2.031664,-2.100003
6.000000,2.645081,3.481654,-0.143083,-2.018284,-2.161367
6.000000,2.591107,3.566079,-0.218734,-2.010754,-2.229488
6.000000,2.468765,3.780469,-0.398396,-2.008196,-2.406592
6.000000,2.366593,3.998996,-0.548929,-2.012424,-2.561353
9.000000,4.493924,4.531879,-0.014827,-0.189913,-0.204741
9.000000,4.460201,4.571016,-0.017474,-0.183699,-0.201173
9.000000,4.426786,4.610363,-0.020237,-0.178117,-0.198354
9.000000,4.393686,4.649914,-0.023125,-0.173145,-0.196270
9.000000,4.360907,4.689665,-0.026142,-0.168764,-0.194906
9.000000,4.328458,4.729610,-0.029295,-0.164955,-0.194249
9.000000,4.296346,4.769745,-0.032589,-0.161700,-0.194289
9.000000,4.233163,4.850566,-0.039626,-0.156793,-0.196420
9.000000,4.171420,4.932089,-0.047302,-0.153934,-0.201236
9.000000,4.023797,5.138753,-0.069570,-0.155183,-0.224753
9.000000,3.886661,5.349119,-0.096552,-0.167586,-0.264138
2.000000,3.490471,4.915486,-1.393896,-6.904279,-8.298175
2.000000,4.078990,5.511082,-0.699288,-6.679986,-7.379274
2.000000,4.670431,6.107540,-0.279440,-6.613012,-6.892452
2.000000,5.263810,6.704630,-0.092288,-6.588536,-6.680824
2.000000,5.759341,7.202574,-0.027294,-6.578655,-6.605949
2.000000,6.255583,7.700785,0.000936,-6.572799,-6.571863
2.000000,6.752379,8.199214,0.012865,-6.569091,-6.556226
2.000000,7.249616,8.697823,0.017825,-6.566682,-6.548857
2.000000,8.245093,9.695471,0.020724,-6.564111,-6.543387
2.000000,9.241546,10.693560,0.021220,-6.563080,-6.541860
2.000000,10.238690,11.691970,0.021361,-6.562692,-6.541331
1.800000,2.384547,3.651726,-2.029585,-5.361345,-7.390930
1.800000,2.771088,4.047359,-2.066853,-4.459539,-6.526392
1.800000,3.160979,4.443774,-1.778922,-3.800863,-5.579785
1.800000,3.553118,4.840778,-1.314110,-3.442003,-4.756113
1.800000,4.144146,5.437109,-0.654985,-3.235322,-3.890307
1.800000,4.737429,6.034167,-0.262143,-3.172346,-3.434489
1.800000,5.332216,6.631756,-0.085049,-3.148640,-3.233689
1.800000,5.828688,7.130056,-0.022849,-3.138933,-3.161782
1.800000,6.325716,7.628579,0.004227,-3.133175,-3.128948
