#R1,R2,R3,E
6.500000e+00,5.585992e+00,1.196542e+01,-2.312259e-02
6.500000e+00,6.580954e+00,1.296454e+01,-1.183995e-02
6.500000e+00,7.577242e+00,1.396379e+01,-1.724025e-02
7.500000e+00,1.043370e+00,8.180655e+00,1.486058e+01
7.500000e+00,1.239905e+00,8.429999e+00,5.680864e+00
7.500000e+00,1.676262e+00,8.928798e+00,-1.790020e+00
7.500000e+00,2.140641e+00,9.427724e+00,-2.773468e+00
7.500000e+00,2.426074e+00,9.727132e+00,-2.339477e+00
7.500000e+00,2.908320e+00,1.022622e+01,-1.258658e+00
7.500000e+00,3.102792e+00,1.042588e+01,-8.837013e-01
7.500000e+00,3.591630e+00,1.092509e+01,-2.934561e-01
7.500000e+00,4.083172e+00,1.142437e+01,-8.678586e-02
7.500000e+00,5.071220e+00,1.242309e+01,2.311714e-02
7.500000e+00,6.063188e+00,1.342201e+01,4.681893e-02
7.500000e+00,7.057424e+00,1.442108e+01,5.384066e-02
1.400000e+00,1.115242e+00,2.488792e+00,2.817425e+01
1.400000e+00,1.164911e+00,2.538742e+00,2.599740e+01
1.400000e+00,1.264328e+00,2.638648e+00,2.259352e+01
1.400000e+00,1.463399e+00,2.838480e+00,1.846832e+01
1.400000e+00,1.662693e+00,3.038334e+00,1.652721e+01
1.400000e+00,2.061692e+00,3.438093e+00,1.574566e+01
1.400000e+00,2.461016e+00,3.837902e+00,1.659872e+01
1.400000e+00,2.860529e+00,4.237747e+00,1.786966e+01
1.400000e+00,3.260161e+00,4.637619e+00,1.912157e+01
1.400000e+00,3.759811e+00,5.137487e+00,2.031044e+01
1.400000e+00,4.259544e+00,5.637379e+00,2.069566e+01
1.400000e+00,4.759332e+00,6.137288e+00,2.117783e+01
1.400000e+00,5.259161e+00,6.637210e+00,2.143331e+01
1.400000e+00,5.759019e+00,7.137144e+00,2.155752e+01
1.400000e+00,6.258901e+00,7.637086e+00,2.161519e+01
1.400000e+00,8.258569e+00,9.636915e+00,2.166036e+01
1.500000e+00,1.063786e+00,2.534561e+00,2.126431e+01
1.500000e+00,1.113369e+00,2.584506e+00,1.866387e+01
1.500000e+00,1.212638e+00,2.684402e+00,1.458501e+01
1.500000e+00,1.411485e+00,2.884215e+00,9.588338e+00
1.500000e+00,1.610617e+00,3.084053e+00,7.161263e+00
1.500000e+00,2.009400e+00,3.483784e+00,5.951081e+00
1.500000e+00,2.408586e+00,3.883570e+00,6.675920e+00
1.500000e+00,2.808003e+00,4.283396e+00,7.928771e+00
1.500000e+00,3.207566e+00,4.683252e+00,9.215343e+00
1.500000e+00,3.707152e+00,5.183103e+00,1.059933e+01
1.500000e+00,4.206837e+00,5.682981e+00,1.153201e+01
1.500000e+00,4.706588e+00,6.182878e+00,1.136917e+01
1.500000e+00,5.206388e+00,6.682791e+00,1.164516e+01
1.500000e+00,5.706222e+00,7.182715e+00,1.177983e+01
1.500000e+00,6.206083e+00,7.682650e+00,1.184217e+01
1.500000e+00,8.205697e+00,9.682456e+00,1.189082e+01
1.600000e+00,1.012579e+00,2.580344e+00,1.772441e+01
1.600000e+00,1.062056e+00,2.630284e+00,1.462802e+01
1.600000e+00,1.161144e+00,2.730169e+00,9.761951e+00
1.600000e+00,1.359721e+00,2.929963e+00,3.754388e+00
1.600000e+00,1.558662e+00,3.129784e+00,7.655527e-01
1.600000e+00,1.957192e+00,3.529486e+00,-9.432175e-01
1.600000e+00,2.356219e+00,3.929249e+00,-3.762639e-01
1.600000e+00,2.755529e+00,4.329056e+00,8.367111e-01
1.600000e+00,3.155014e+00,4.728895e+00,2.129054e+00
1.600000e+00,3.654528e+00,5.228729e+00,3.549774e+00
1.600000e+00,4.154160e+00,5.728592e+00,4.537650e+00
1.600000e+00,4.653870e+00,6.228477e+00,4.415823e+00
1.600000e+00,5.153637e+00,6.728378e+00,4.711508e+00
1.600000e+00,5.653444e+00,7.228294e+00,4.856472e+00
1.600000e+00,6.153284e+00,7.728220e+00,4.923544e+00
1.600000e+00,8.152837e+00,9.728002e+00,4.975837e+00
1.700000e+00,9.616614e-01,2.626140e+00,1.689327e+01
1.700000e+00,1.011007e+00,2.676074e+00,1.321476e+01
1.700000e+00,1.109875e+00,2.775949e+00,7.428039e+00
1.700000e+00,1.308126e+00,2.975724e+00,2.447253e-01
