# R1,R2,R3,EDiat
1.600000,3.952145,3.444179,4.043721
1.600000,4.344244,3.836644,4.480633
1.600000,4.836188,4.329164,4.751489
1.600000,5.329631,4.823225,4.867749
1.600000,5.824193,5.318395,4.919803
1.600000,6.319611,5.814392,4.944859
1.600000,6.815698,6.311021,4.957663
1.600000,7.312318,6.808143,4.964472
1.600000,9.302420,8.799894,4.972011
1.700000,2.303763,1.772281,-4.808122
1.700000,2.350130,1.817756,-4.857922
1.700000,2.443295,1.909385,-4.839536
1.700000,2.631131,2.094942,-4.479023
1.700000,2.820640,2.282938,-3.884932
1.700000,3.203487,2.664182,-2.574440
1.700000,3.590076,3.050233,-1.503212
1.700000,3.979317,3.439473,-0.779126
1.700000,4.370502,3.830931,-0.343455
1.700000,4.861500,4.322453,-0.071829
1.700000,5.354165,4.815721,0.045124
1.700000,5.848075,5.310248,0.097530
1.700000,6.342939,5.805713,0.122746
1.700000,6.838551,6.301895,0.135617
1.700000,7.334758,6.798635,0.142451
1.700000,9.323640,8.789296,0.149989
2.000000,4.647117,4.011992,-6.924706
2.000000,5.234031,4.599329,-6.705844
2.000000,5.823613,5.189564,-6.624083
2.000000,6.415127,5.781809,-6.590746
2.000000,6.909173,6.276472,-6.577696
2.000000,7.404019,6.771919,-6.570798
2.000000,7.899514,7.267990,-6.567068
2.000000,8.395543,7.764565,-6.565024
2.000000,9.388865,8.758884,-6.563270
2.000000,10.383470,9.754364,-6.562727
2.000000,11.379020,10.750680,-6.562557
1.800000,3.425906,2.854797,-5.254284
1.800000,3.812672,3.241067,-4.372031
1.800000,4.201916,3.630311,-3.805681
1.800000,4.593009,4.021667,-3.482840
1.800000,5.182198,4.611483,-3.265250
1.800000,5.773614,5.203628,-3.184332
1.800000,6.366637,5.797389,-3.151347
1.800000,6.861750,6.293093,-3.138412
1.800000,7.357523,6.789428,-3.131555
1.800000,7.853833,7.286264,-3.127834
1.800000,8.350582,7.783505,-3.125787
1.800000,9.345122,8.778928,-3.124019
1.800000,10.340710,9.775284,-3.123468
1.800000,11.337080,10.772320,-3.123295
2.400000,1.367535,1.062916,7.605048
2.400000,1.466256,1.054935,6.251059
2.400000,2.875360,2.135596,-11.389427
2.400000,3.057360,2.311681,-10.850609
2.400000,3.614791,2.858874,-9.217140
2.400000,4.567875,3.806396,-7.692198
2.400000,5.051224,4.289102,-7.420630
2.400000,5.537531,4.775368,-7.300971
2.400000,6.026080,5.264208,-7.246883
2.400000,6.516366,5.754966,-7.220850
2.400000,6.811215,6.050147,-7.211910
2.400000,7.303564,6.543090,-7.202943
2.400000,7.500786,6.740558,-7.200670
2.400000,7.994447,7.234837,-7.196931
2.400000,8.488850,7.729852,-7.194898
2.400000,9.479416,8.721588,-7.193170
1.800000,2.477449,1.913961,-8.063314
1.800000,2.664127,2.097754,-7.695718
1.800000,2.899972,2.331250,-6.946678
1.800000,3.042565,2.472897,-6.454934
1.800000,3.185838,2.615475,-5.976179
1.800000,3.329704,2.758841,-5.528878
1.800000,3.522320,2.951021,-5.001090
1.800000,3.715718,3.144177,-4.560563
3.800000,3.859060,2.727447,-2.977554
3.800000,4.033024,2.888287,-2.594349
3.800000,4.209303,3.053759,-2.244501
3.800000,4.387616,3.223148,-1.935553
3.800000,4.658389,3.483323,-1.555230
3.800000,4.932546,3.749453,-1.275560
4.000000,4.025865,2.837798,-2.354316
4.000000,4.112265,2.917021,-2.175462
4.000000,4.286838,3.079097,-1.842323
4.000000,4.463545,3.245408,-1.547188
4.000000,4.642143,3.415333,-1.293456
4.000000,4.822421,3.588360,-1.082615
4.500000,3.018232,2.052423,-4.170885
4.500000,3.185381,2.134028,-3.900740
4.500000,3.255214,2.173875,-3.780652
4.500000,4.658850,3.311673,-1.118516
4.500000,4.746015,3.392467,-1.001587
4.500000,4.877685,3.515511,-0.843452
4.500000,5.010386,3.640577,-0.706385
5.000000,4.861228,3.392370,-0.941875
5.000000,4.946509,3.469232,-0.840724
5.000000,4.989354,3.508100,-0.793073
5.000000,5.032332,3.547247,-0.747407
5.200000,3.089184,2.282644,-3.695249
5.200000,3.195183,2.287759,-3.574994
5.200000,3.309883,2.310243,-3.431227
5.200000,3.401092,2.338216,-3.309064
5.200000,3.561965,2.404990,-3.077956
5.200000,3.732662,2.495136,-2.811754
5.200000,5.028506,3.503723,-0.790525
5.200000,5.070986,3.541810,-0.745863
5.200000,5.113603,3.580191,-0.703056
5.200000,5.199231,3.657794,-0.623055
5.200000,5.328612,3.776174,-0.516998
5.200000,5.459048,3.896732,-0.427036
5.200000,5.634478,4.060530,-0.329845
9.000000,5.638653,3.977532,-0.364277
9.000000,5.756169,4.005917,-0.346862
9.000000,5.816616,4.023765,-0.336511
9.000000,5.909300,4.055015,-0.319288
9.000000,6.004302,4.091529,-0.300441
9.000000,6.068869,4.118728,-0.287212
9.000000,6.167494,4.163698,-0.266728
9.000000,6.268157,4.213531,-0.245886
9.000000,6.370762,4.268056,-0.225109
9.000000,6.510429,4.347749,-0.198141
9.000000,6.653177,4.435035,-0.172648
9.000000,6.725645,4.481389,-0.160617
9.000000,6.872654,4.579243,-0.138198
9.000000,8.296088,5.705175,-0.030868
9.000000,8.421217,5.814334,-0.027363
9.000000,8.463106,5.851123,-0.026303
9.000000,8.589294,5.962642,-0.023418
9.000000,8.801268,6.152144,-0.019470
9.000000,9.015191,6.345837,-0.016405
9.000000,9.230927,6.543349,-0.014039
9.000000,9.448352,6.744345,-0.012222
9.000000,9.667353,6.948522,-0.010834
9.000000,9.932086,7.197352,-0.009600
9.000000,10.198770,7.449953,-0.008717
9.000000,10.467260,7.705954,-0.008090
9.000000,10.827820,8.052016,-0.007530
9.000000,11.191060,8.402869,-0.007180
9.000000,11.465100,8.668802,-0.007008
9.000000,11.924600,9.116725,-0.006831
2.000000,2.366042,1.750744,-11.376594
2.000000,2.547800,1.926400,-11.395634
2.000000,2.732108,2.106403,-11.014953
2.000000,2.918483,2.289727,-10.442524
2.000000,3.106553,2.475634,-9.814479
2.000000,3.296028,2.663584,-9.208285
2.000000,3.486678,2.853172,-8.661226
2.000000,3.726370,3.092004,-8.088049
2.000000,3.967335,3.332474,-7.639101
2.000000,4.209354,3.574252,-7.301902
2.000000,4.452254,3.817089,-7.061092
3.200000,2.850727,1.943698,-7.300934
3.200000,3.016563,2.086965,-7.010718
3.200000,3.186324,2.238948,-6.605067
3.200000,3.359414,2.397989,-6.142630
3.200000,3.535346,2.562775,-5.669292
3.200000,3.713714,2.732266,-5.211359
3.200000,3.894185,2.905640,-4.787904
3.200000,4.122310,3.126831,-4.326507
3.200000,4.352837,3.352074,-3.947856
3.200000,4.585406,3.580605,-3.651656
3.200000,4.819721,3.811832,-3.432571
1.800000,4.366125,3.460269,-3.979443
1.800000,4.562556,3.656136,-3.752136
1.800000,4.808508,3.901559,-3.545093
1.800000,5.054857,4.147529,-3.405627
1.800000,5.548535,4.640761,-3.253623
1.800000,6.043253,5.135302,-3.186885
1.800000,6.538775,5.630807,-3.155720
1.800000,7.531594,6.623845,-3.132323
1.800000,8.028672,7.121094,-3.128123
1.800000,8.526091,7.618704,-3.125877
1.800000,9.521741,8.614753,-3.124007
4.000000,5.221632,3.291341,-1.449375
4.000000,5.408905,3.467526,-1.206420
4.000000,5.644224,3.691172,-0.965005
4.000000,5.880755,3.918006,-0.788126
4.000000,6.356911,4.379247,-0.580148
4.000000,6.836472,4.848178,-0.484898
4.000000,7.318769,5.322769,-0.440606
4.000000,8.289659,6.283783,-0.408368
4.000000,8.777555,6.768527,-0.402868
4.000000,9.266742,7.255342,-0.400032
4.000000,10.248250,8.233715,-0.397806
4.500000,5.433334,3.295636,-1.121624
4.500000,5.618343,3.464950,-0.888950
4.500000,5.850992,3.680925,-0.654385
4.500000,6.085018,3.900967,-0.479607
4.500000,6.556608,4.350770,-0.269639
4.500000,7.032124,4.810495,-0.171370
4.500000,7.510821,5.277549,-0.125149
4.500000,8.475597,6.227026,-0.091287
4.500000,8.960882,6.707273,-0.085492
4.500000,9.447702,7.190213,-0.082505
4.500000,10.425080,8.162260,-0.080165
5.000000,5.649938,3.316020,-1.032896
5.000000,5.832693,3.477716,-0.815158
5.000000,6.062669,3.685126,-0.592801
5.000000,6.294172,3.897537,-0.424506
5.000000,6.761131,4.334407,-0.217832
5.000000,7.232509,4.783657,-0.118643
5.000000,7.707495,5.242105,-0.071241
5.000000,8.665913,6.178369,-0.036115
5.000000,9.148461,6.653461,-0.030055
5.000000,9.632790,7.131958,-0.026923
5.000000,10.605810,8.096753,-0.024467
3.200000,4.139970,2.598180,-5.423370
3.200000,4.515379,2.952938,-4.616851
3.200000,4.894686,3.318003,-3.968920
3.200000,5.277050,3.690317,-3.522118
3.200000,5.855015,4.258215,-3.174046
3.200000,6.437014,4.833875,-3.039768
3.200000,7.022044,5.414822,-2.987387
3.200000,7.511373,5.901857,-2.967986
3.200000,8.002022,6.390896,-2.958237
3.200000,8.493761,6.881509,-2.953234
3.200000,8.986412,7.373384,-2.950639
3.200000,9.973909,8.360027,-2.948578
3.800000,5.800536,3.928597,-1.130061
3.800000,6.278487,4.393979,-0.924308
3.800000,6.759629,4.866234,-0.830791
3.800000,7.243325,5.343540,-0.787447
3.800000,7.534565,5.631814,-0.773141
3.800000,8.021400,6.114778,-0.759316
3.800000,8.216576,6.308706,-0.755936
3.800000,8.705475,6.795069,-0.750559
3.800000,9.195569,7.283278,-0.747784
3.800000,10.178650,8.263928,-0.745602
4.500000,5.804347,3.637381,-0.696321
4.500000,6.556608,4.350770,-0.269639
4.500000,7.510821,5.277549,-0.125149
4.500000,8.475597,6.227026,-0.091287
4.500000,9.447702,7.190213,-0.082505
4.500000,10.425080,8.162260,-0.080165
5.200000,6.102686,3.649634,-0.619200
5.200000,6.844195,4.331288,-0.211756
5.200000,7.787380,5.230711,-0.065187
5.200000,8.743202,6.161219,-0.029676
5.200000,9.707928,7.110619,-0.020336
5.200000,10.679150,8.072248,-0.017834
6.000000,6.453727,3.698301,-0.563196
6.000000,7.182999,4.338469,-0.200011
6.000000,8.113357,5.201289,-0.058527
6.000000,9.058568,6.106104,-0.022281
6.000000,10.014430,7.036732,-0.012469
6.000000,10.978150,7.984153,-0.009795
9.000000,7.841293,4.176873,-0.253847
9.000000,8.527789,4.635039,-0.123170
9.000000,9.411155,5.322615,-0.047084
9.000000,10.315840,6.097284,-0.019733
9.000000,11.236690,6.929900,-0.010631
9.000000,12.170040,7.801933,-0.007786
6.500000,7.172285,4.160776,-0.263856
6.500000,7.399612,4.358858,-0.192298
6.500000,7.858399,4.769677,-0.103422
6.500000,8.321936,5.196152,-0.057793
6.500000,8.602018,5.458031,-0.041836
6.500000,9.071653,5.902566,-0.025827
6.500000,9.260398,6.082792,-0.021799
6.500000,9.734225,6.538389,-0.015264
6.500000,10.210550,7.000051,-0.011813
6.500000,11.169410,7.937321,-0.009051
6.500000,12.134910,8.888274,-0.008304
6.500000,13.105590,9.848948,-0.008107
7.500000,7.619686,4.254592,-0.225809
7.500000,7.842629,4.435512,-0.169640
7.500000,8.293146,4.815932,-0.096053
7.500000,8.749040,5.216574,-0.055755
7.500000,9.024819,5.464824,-0.041049
7.500000,9.487718,5.889290,-0.025836
7.500000,9.673912,6.062302,-0.021912
7.500000,10.141700,6.501611,-0.015429
7.500000,10.612420,6.949128,-0.011923
7.500000,11.561240,7.863158,-0.009045
7.500000,12.518030,8.795915,-0.008245
7.500000,13.481100,9.742022,-0.008030
1.400000,2.320702,1.626245,17.390419
1.400000,2.368724,1.673281,17.181374
1.400000,2.465004,1.767841,16.950062
1.400000,2.658388,1.958583,17.012110
1.400000,2.852685,2.151007,17.461451
1.400000,3.243360,2.539370,18.697976
1.400000,3.636063,2.930865,19.804120
1.400000,4.030201,3.324385,20.593699
1.400000,4.425391,3.719288,21.091213
1.400000,4.920473,4.214270,21.412149
1.400000,5.416458,4.710311,21.550574
1.400000,5.913119,5.207110,21.611488
1.400000,6.410299,5.704468,21.640194
1.400000,6.907886,6.202251,21.654572
1.400000,7.405799,6.700364,21.662073
1.400000,9.399665,8.694982,21.670102
1.500000,2.359954,1.618968,7.713809
1.500000,2.407752,1.665517,7.501774
1.500000,2.503607,1.759183,7.261362
1.500000,2.696220,1.948404,7.299668
1.500000,2.889837,2.139587,7.724481
1.500000,3.279370,2.526053,8.923040
1.500000,3.671155,2.916171,10.012150
1.500000,4.064540,3.308650,10.800646
1.500000,4.459103,3.702739,11.303359
1.500000,4.953532,4.196923,11.630779
1.500000,5.448979,4.692339,11.772568
1.500000,5.945188,5.188635,11.834913
1.500000,6.441983,5.685580,11.864222
1.500000,6.939239,6.183018,11.878858
1.500000,7.436862,6.680838,11.886470
1.500000,9.429871,8.674626,11.894566
1.600000,2.399772,1.612980,0.887859
1.600000,2.447343,1.659001,0.673863
1.600000,2.542764,1.751699,0.425713
1.600000,2.734589,1.939271,0.441127
1.600000,2.927508,2.129107,0.841257
1.600000,3.315864,2.513513,2.001381
1.600000,3.706697,2.902137,3.073396
1.600000,4.099299,3.293486,3.860724
1.600000,4.493206,3.686692,4.368481
1.600000,4.986954,4.180013,4.702343
1.600000,5.481836,4.674754,4.847524
1.600000,5.977570,5.170507,4.911318
1.600000,6.473960,5.667005,4.941238
1.600000,6.970866,6.164070,4.956138
1.600000,7.468184,6.661575,4.963863
1.600000,9.460287,8.654469,4.972029
1.700000,2.440130,1.608294,-3.841472
1.700000,2.487470,1.653748,-4.056251
1.700000,2.582451,1.745403,-4.310488
1.700000,2.773472,1.931198,-4.316678
1.700000,2.965678,2.119580,-3.941066
1.700000,3.352825,2.501762,-2.819485
1.700000,3.742676,2.888772,-1.764538
1.700000,4.134467,3.278901,-0.978482
1.700000,4.527694,3.671156,-0.465863
1.700000,5.020732,4.163547,-0.125630
1.700000,5.515024,4.657560,0.022959
1.700000,6.010260,5.152728,0.088218
1.700000,6.506225,5.648747,0.118757
1.700000,7.002764,6.145411,0.133924
1.700000,7.499763,6.642576,0.141765
1.700000,9.490911,8.634511,0.150004
1.800000,2.410557,1.538245,-6.575755
1.800000,2.387137,1.516193,-6.384921
1.800000,2.363750,1.494233,-6.171712
1.800000,2.340397,1.472370,-5.934660
1.800000,2.317078,1.450609,-5.672259
1.800000,2.293794,1.428953,-5.382931
1.800000,2.270547,1.407409,-5.065106
1.800000,2.247337,1.385980,-4.717099
2.000000,2.494465,1.537604,-9.879841
2.000000,2.471296,1.516303,-9.699187
2.000000,2.448163,1.495117,-9.498466
2.000000,2.425068,1.474050,-9.276462
2.000000,2.402010,1.453108,-9.031969
2.000000,2.378992,1.432296,-8.763743
2.000000,2.356014,1.411620,-8.470541
2.000000,2.333077,1.391086,-8.151096
2.400000,1.602066,0.960683,11.382139
2.400000,1.638212,0.959184,11.193278
2.400000,1.675070,0.960289,10.820190
2.400000,1.712595,0.963990,10.264407
2.400000,1.750744,0.970257,9.535091
2.400000,1.789477,0.979041,8.648216
2.400000,1.828756,0.990274,7.625259
2.400000,1.908820,1.019748,5.274790
2.400000,1.990687,1.057890,2.703158
2.400000,2.201919,1.185217,-3.431621
2.400000,2.420549,1.347349,-7.816769
2.400000,2.464990,1.382922,-8.444845
2.400000,2.509641,1.419364,-8.995154
2.400000,2.554490,1.456611,-9.471644
2.400000,2.599528,1.494603,-9.878790
2.400000,2.622114,1.513861,-10.057904
2.400000,2.644743,1.533284,-10.221580
2.800000,1.810392,1.128533,1.405034
2.800000,1.845376,1.123156,1.539645
2.800000,1.881038,1.119987,1.592881
2.800000,1.917341,1.119046,1.559166
2.800000,1.954249,1.120337,1.436082
2.800000,1.991728,1.123854,1.224187
2.800000,2.029747,1.129575,0.927237
2.800000,2.107287,1.147486,0.106469
2.800000,2.186651,1.173673,-0.949097
2.800000,2.391841,1.271602,-3.983820
2.800000,2.604873,1.407633,-6.603383
2.800000,2.648255,1.438515,-7.014840
2.800000,2.691867,1.470448,-7.384083
2.800000,2.735698,1.503366,-7.711104
2.800000,2.779736,1.537206,-7.996729
2.800000,2.801831,1.554452,-8.124460
2.800000,2.823973,1.571908,-8.242474
3.200000,2.020203,1.300927,-2.789082
3.200000,2.054236,1.292700,-2.598152
3.200000,2.088910,1.286366,-2.440048
3.200000,2.124196,1.281951,-2.319450
3.200000,2.160063,1.279477,-2.240070
3.200000,2.196482,1.278954,-2.204304
3.200000,2.233427,1.280386,-2.213302
3.200000,2.308792,1.289074,-2.363159
3.200000,2.385969,1.305388,-2.672753
3.200000,2.585761,1.377443,-3.904196
3.200000,2.793649,1.488510,-5.247996
3.200000,2.836042,1.514703,-5.480981
3.200000,2.878680,1.542073,-5.695598
3.200000,2.921551,1.570558,-5.890388
3.200000,2.964646,1.600098,-6.064462
3.200000,2.986274,1.615246,-6.143591
3.200000,3.007954,1.630637,-6.217422
3.800000,2.336830,1.564746,-4.542240
3.800000,2.369724,1.553463,-4.398438
3.800000,2.403208,1.543718,-4.260578
3.800000,2.437259,1.535540,-4.131051
3.800000,2.471851,1.528954,-4.012060
3.800000,2.506963,1.523982,-3.905557
3.800000,2.542574,1.520637,-3.813130
3.800000,2.615209,1.518873,-3.675164
3.800000,2.689601,1.523683,-3.603155
3.800000,2.882368,1.563874,-3.685737
3.800000,3.083364,1.641582,-3.991827
3.800000,3.124413,1.661207,-4.058920
3.800000,3.165718,1.682090,-4.123784
3.800000,3.207271,1.704185,-4.184893
3.800000,3.249063,1.727444,-4.240886
3.800000,3.270045,1.739496,-4.266594
3.800000,3.291083,1.751822,-4.290601
4.000000,2.442750,1.653635,-4.673020
4.000000,2.475324,1.641558,-4.552084
4.000000,2.508472,1.630925,-4.433742
4.000000,2.542171,1.621764,-4.319803
4.000000,2.576400,1.614101,-4.211985
4.000000,2.611138,1.607957,-4.111852
4.000000,2.646365,1.603349,-4.020777
4.000000,2.718207,1.598792,-3.870159
4.000000,2.791784,1.600482,-3.766050
4.000000,2.982461,1.631735,-3.706108
4.000000,3.181366,1.699581,-3.841796
4.000000,3.222001,1.717201,-3.877533
4.000000,3.262897,1.736082,-3.912794
4.000000,3.304043,1.756185,-3.946284
4.000000,3.345430,1.777467,-3.976810
4.000000,3.366212,1.788537,-3.990626
4.000000,3.387050,1.799886,-4.003318
4.500000,2.708164,1.877299,-4.613658
4.500000,2.740040,1.863576,-4.546694
4.500000,2.772451,1.851103,-4.478736
4.500000,2.805379,1.839905,-4.410655
4.500000,2.838806,1.830004,-4.343311
4.500000,2.872714,1.821423,-4.277535
4.500000,2.907086,1.814180,-4.214101
4.500000,2.977160,1.803768,-4.096967
4.500000,3.048904,1.798864,-3.996348
4.500000,3.234833,1.810868,-3.828826
4.500000,3.428918,1.856764,-3.760626
4.500000,3.468594,1.869823,-3.753172
4.500000,3.508534,1.884119,-3.746198
4.500000,3.548729,1.899624,-3.739019
4.500000,3.589170,1.916308,-3.730975
4.500000,3.609480,1.925083,-3.726433
4.500000,3.629849,1.934142,-3.721447
5.000000,2.974270,2.102492,-4.124015
5.000000,3.005563,2.087487,-4.099747
5.000000,3.037357,2.073580,-4.073903
5.000000,3.069636,2.060792,-4.046836
5.000000,3.102386,2.049144,-4.018891
5.000000,3.135590,2.038656,-3.990408
5.000000,3.169236,2.029347,-3.961705
5.000000,3.237794,2.014325,-3.904816
5.000000,3.307956,2.004187,-3.850231
5.000000,3.489730,2.000602,-3.730998
5.000000,3.679519,2.028067,-3.632880
5.000000,3.718332,2.037200,-3.613812
5.000000,3.757409,2.047514,-3.594286
5.000000,3.796742,2.058991,-3.573994
5.000000,3.836323,2.071611,-3.552628
5.000000,3.856205,2.078343,-3.541446
5.000000,3.876146,2.085354,-3.529880
5.500000,3.240896,2.328773,-3.446499
5.500000,3.271697,2.312742,-3.452207
5.500000,3.302967,2.297687,-3.456440
5.500000,3.334694,2.283628,-3.459253
5.500000,3.366864,2.270584,-3.460709
5.500000,3.399466,2.258571,-3.460872
5.500000,3.432486,2.247606,-3.459809
5.500000,3.499735,2.228883,-3.454240
5.500000,3.568519,2.214521,-3.444449
5.500000,3.746637,2.198195,-3.403107
5.500000,3.932588,2.210208,-3.336132
5.500000,3.970622,2.215990,-3.318996
5.500000,4.008919,2.222882,-3.300392
5.500000,4.047471,2.230874,-3.280212
5.500000,4.086271,2.239953,-3.258351
5.500000,4.105762,2.244896,-3.246756
5.500000,4.125313,2.250107,-3.234698
6.000000,3.507924,2.555851,-2.760151
6.000000,3.538303,2.538982,-2.782933
6.000000,3.569124,2.522991,-2.804404
6.000000,3.600375,2.507895,-2.824512
6.000000,3.632045,2.493711,-2.843207
6.000000,3.664124,2.480453,-2.860448
6.000000,3.696602,2.468138,-2.876187
6.000000,3.762708,2.446388,-2.903018
6.000000,3.830285,2.428564,-2.923414
6.000000,4.005166,2.401707,-2.944694
6.000000,4.187676,2.400723,-2.920910
6.000000,4.225007,2.403648,-2.910460
6.000000,4.262598,2.407609,-2.898047
6.000000,4.300441,2.412599,-2.883651
6.000000,4.338531,2.418613,-2.867243
6.000000,4.357666,2.422002,-2.858276
6.000000,4.376860,2.425643,-2.848800
9.000000,5.115006,3.927299,-0.403329
9.000000,5.143746,3.907494,-0.415349
9.000000,5.172809,3.888232,-0.427437
9.000000,5.202191,3.869519,-0.439565
9.000000,5.231885,3.851365,-0.451700
9.000000,5.261887,3.833776,-0.463812
9.000000,5.292191,3.816762,-0.475864
9.000000,5.353686,3.784486,-0.499657
9.000000,5.416328,3.754598,-0.522798
9.000000,5.577703,3.690686,-0.575934
9.000000,5.745427,3.642846,-0.618932
9.000000,5.779686,3.635266,-0.625975
9.000000,5.814172,3.628359,-0.632437
9.000000,5.848883,3.622129,-0.638295
9.000000,5.883814,3.616580,-0.643528
9.000000,5.901361,3.614062,-0.645903
9.000000,5.918961,3.611715,-0.648116
2.000000,4.829444,3.823010,-7.038537
2.000000,5.419387,4.411533,-6.746274
2.000000,6.011320,5.002784,-6.638293
2.000000,6.604710,5.595897,-6.595933
2.000000,7.100050,6.091189,-6.579942
2.000000,7.596001,6.587192,-6.571743
2.000000,8.092450,7.083757,-6.567440
2.000000,8.589311,7.580774,-6.565152
2.000000,9.584012,8.575847,-6.563265
2.000000,10.579710,9.571948,-6.562714
2.000000,11.576150,10.568790,-6.562550
2.400000,1.403170,1.022340,9.443005
2.400000,1.532114,0.971426,11.239659
2.400000,3.058392,1.905271,-11.251120
2.400000,3.245343,2.080516,-11.019174
2.400000,3.814147,2.627548,-9.662533
2.400000,4.779137,3.577212,-7.891379
2.400000,5.266533,4.061116,-7.510631
2.400000,5.756092,4.548504,-7.338559
2.400000,6.247304,5.038363,-7.262860
2.400000,6.739809,5.530038,-7.227846
