# R1,R2,R3,E
1.889721,1.889726,2.167801,22.583121
1.889726,1.889734,2.300790,19.126524
1.889726,1.889731,2.429386,16.479231
1.889718,1.889726,2.553349,14.499399
1.889726,1.889726,2.672476,13.075018
1.889718,1.889726,2.786504,12.113766
1.889726,1.889731,2.895234,11.621496
1.889726,1.889734,2.998447,11.317254
1.889721,1.889726,3.095943,11.244705
1.889726,1.889731,3.187563,10.885434
1.889726,1.889734,3.273106,10.165763
1.889726,1.889727,3.352419,9.647692
1.889723,1.889726,3.425348,9.305809
1.889726,1.889735,3.491767,9.116742
1.889723,1.889726,3.551517,9.057853
1.889726,1.889727,3.604526,9.108372
1.889726,1.889734,3.650679,9.249479
1.889726,1.889731,3.689869,9.462831
1.889721,1.889726,3.722029,9.738106
1.889726,1.889734,3.747127,10.038836
1.889726,1.889731,3.765075,10.227513
1.889718,1.889726,3.775847,10.446676
1.368855,1.889726,2.078705,58.636133
1.528656,1.889726,2.078706,40.939367
1.685851,1.889726,2.078705,31.049010
1.840073,1.889726,2.078699,25.595235
1.889726,1.990954,2.078702,22.302858
1.889726,2.078701,2.138184,19.822951
1.889726,2.078694,2.281452,16.627623
1.889726,2.078701,2.420475,13.822355
1.889726,2.078700,2.554964,11.626223
1.889726,2.078691,2.684642,10.018758
1.889726,2.078699,2.809280,8.891465
1.889726,2.078691,2.928606,8.159565
1.889726,2.078700,3.042413,7.822496
1.889726,2.078701,3.150465,7.629266
1.889726,2.078694,3.252544,7.616603
1.889726,2.078701,3.348477,7.420684
1.889726,2.078702,3.438057,6.877332
1.889726,2.078699,3.521113,6.482762
1.889726,2.078705,3.597508,6.230339
1.889726,2.078706,3.667066,6.102545
1.889726,2.078705,3.729664,6.082641
1.889726,2.078699,3.785183,6.154712
1.889726,2.078702,3.833520,6.303538
1.889726,2.078701,3.874576,6.529465
1.889726,2.078694,3.908269,6.767187
1.889726,2.078701,3.934554,7.076677
1.889726,2.078700,3.953360,7.297227
1.889726,2.078691,3.964648,7.486207
1.301077,1.889726,2.267666,64.453776
1.465606,1.889726,2.267672,41.807127
1.628837,1.889726,2.267676,29.409977
1.790062,1.889726,2.267672,22.654585
1.889726,1.948722,2.267666,18.891620
1.889726,2.104309,2.267671,16.872023
1.889726,2.256399,2.267671,15.300031
1.889726,2.267667,2.404601,12.588689
1.889726,2.267668,2.548564,10.392731
1.889726,2.267673,2.687960,8.635356
1.889726,2.267665,2.822477,7.374328
1.889726,2.267671,2.951847,6.505658
1.889726,2.267665,3.075771,6.014516
1.889726,2.267673,3.194008,5.757757
1.889726,2.267668,3.306295,5.643926
1.889726,2.267667,3.412426,5.674975
1.889726,2.267671,3.512187,5.603945
1.889726,2.267671,3.605367,5.207553
1.889726,2.267666,3.691779,4.921524
1.889726,2.267672,3.771271,4.749932
1.889726,2.267676,3.843661,4.678554
1.889726,2.267672,3.908811,4.693905
1.889726,2.267666,3.966603,4.784146
1.889726,2.267671,4.016928,4.937221
1.889726,2.267671,4.059675,5.156470
1.889726,2.267667,4.094760,5.412579
1.889726,2.267668,4.122123,5.685296
1.889726,2.267673,4.141710,5.934943
1.889726,2.267665,4.153467,5.804720
1.414402,1.889726,2.456648,43.836481
1.579112,1.889726,2.456642,28.580031
1.743803,1.889726,2.456647,20.159587
1.889726,1.907367,2.456642,15.748372
1.889726,2.068975,2.456648,13.276791
1.889726,2.227949,2.456639,12.031634
1.889726,2.383750,2.456641,11.196398
1.889726,2.456646,2.535856,9.910392
1.889726,2.456635,2.683855,8.049507
1.889726,2.456643,2.827348,6.823474
1.889726,2.456638,2.965962,5.775927
1.889726,2.456644,3.099381,5.189210
1.889726,2.456638,3.227280,4.746029
1.889726,2.456643,3.349392,4.597941
