Variables = "r1", "r2", "r3", "E"
   8.655000E+00,   1.398500E+01,   6.476500E+00,  -1.896231E-11
   1.628600E+00,   9.524700E+00,   8.074700E+00,  -7.668287E-05
   2.317200E+00,   7.968500E+00,   7.359400E+00,   2.189422E-03
   8.683700E+00,   1.276200E+01,   6.447700E+00,   1.286705E-10
   4.028700E+00,   7.914600E+00,   4.681900E+00,   7.529982E-02
   7.943200E+00,   1.117300E+01,   3.744800E+00,  -2.090418E-04
   4.129100E+00,   5.417000E+00,   1.522000E+00,   1.195917E+00
   6.800400E+00,   1.558600E+01,   9.833500E+00,  -4.983565E-13
   2.001900E+00,   6.082600E+00,   5.026500E+00,   1.672861E-01
   3.880200E+00,   3.835600E+00,   3.485700E+00,   2.184383E+00
   3.011000E+00,   4.235500E+00,   2.112100E+00,   6.516635E+00
   1.518900E+00,   7.079300E+00,   6.045000E+00,   1.958599E-03
   2.687000E+00,   4.272800E+00,   2.069100E+00,   9.460238E+00
   1.873200E+00,   3.225900E+00,   2.960800E+00,   1.261322E+01
   8.707500E+00,   1.693300E+01,   8.793700E+00,   5.003086E-19
   7.292300E+00,   9.852000E+00,   9.321700E+00,   4.536079E-08
   9.985300E+00,   1.191800E+01,   5.466700E+00,   4.725668E-08
   2.064000E+00,   3.937400E+00,   3.924800E+00,   2.669402E+00
   6.723300E+00,   8.939600E+00,   6.227200E+00,   1.159115E-04
   2.624600E+00,   1.049100E+01,   8.061800E+00,  -3.393624E-04
   3.215900E+00,   9.457100E+00,   6.650400E+00,  -1.923083E-04
   3.015300E+00,   7.155300E+00,   5.483400E+00,   7.725564E-02
   5.654700E+00,   5.094300E+00,   1.680900E+00,   1.374385E-01
   8.115000E+00,   1.259800E+01,   6.357300E+00,   7.897972E-10
   4.735900E+00,   5.574900E+00,   5.795600E+00,   9.081470E-02
   8.132200E+00,   7.722000E+00,   4.355500E+00,   9.976031E-04
   7.095600E+00,   1.543100E+01,   9.687400E+00,  -1.995527E-14
   7.836200E+00,   7.274100E+00,   2.041700E+00,   7.915848E-04
   8.638900E+00,   9.269500E+00,   7.009600E+00,   1.038822E-06
   8.227100E+00,   1.446600E+01,   6.239000E+00,  -3.040742E-10
   5.544000E+00,   6.028800E+00,   4.999000E+00,   6.752291E-02
   3.287300E+00,   6.471000E+00,   6.673100E+00,   5.220025E-02
   5.505700E+00,   8.268100E+00,   4.290100E+00,   1.014654E-02
   4.974400E+00,   5.170600E+00,   3.774800E+00,   2.581598E-01
   9.334600E+00,   1.054500E+01,   1.882100E+00,  -6.327159E-06
   7.405500E+00,   7.324400E+00,   2.696200E+00,   8.707692E-03
   3.402700E+00,   1.173000E+01,   8.343100E+00,  -3.632246E-04
   7.545100E+00,   1.599400E+01,   8.715200E+00,   2.606407E-16
   9.108300E+00,   1.222100E+01,   4.061800E+00,  -3.627572E-05
   7.322800E+00,   1.318300E+01,   6.001900E+00,  -9.832780E-10
   2.501600E+00,   7.845800E+00,   5.530500E+00,   4.813037E-02
   2.625900E+00,   8.467000E+00,   5.895000E+00,   1.219706E-02
   8.254300E+00,   1.308200E+01,   4.893500E+00,  -3.852772E-06
   1.715700E+00,   8.779900E+00,   8.434700E+00,  -1.638740E-04
   7.494100E+00,   8.690700E+00,   1.990800E+00,  -3.318963E-05
   3.455700E+00,   8.572200E+00,   5.320700E+00,   2.712778E-02
   9.694200E+00,   1.251100E+01,   4.029300E+00,  -1.944739E-05
   2.390700E+00,   4.491300E+00,   3.946800E+00,   1.611745E+00
   5.115800E+00,   8.264800E+00,   8.494700E+00,   1.040941E-04
   4.917400E+00,   1.447500E+01,   9.561500E+00,  -1.748462E-06
   2.755100E+00,   1.042900E+01,   9.911000E+00,   1.408034E-04
   6.816100E+00,   1.147600E+01,   5.917500E+00,   4.734804E-07
   8.495500E+00,   1.309300E+01,   4.625000E+00,  -1.229015E-05
   6.933200E+00,   1.398400E+01,   8.284100E+00,   2.810447E-12
   7.937800E+00,   1.380100E+01,   9.399000E+00,   7.906089E-14
   6.962300E+00,   1.195400E+01,   8.180500E+00,   2.182826E-09
   2.640200E+00,   1.070300E+01,   8.062900E+00,  -4.109297E-04
   8.825100E+00,   1.287900E+01,   8.232700E+00,   4.038046E-12
   7.657400E+00,   1.358400E+01,   8.299800E+00,   2.656476E-12
   4.578000E+00,   5.614200E+00,   3.276300E+00,   2.905445E-01
   4.820600E+00,   4.801700E+00,   3.267500E+00,   4.329542E-01
   4.278500E+00,   1.348900E+01,   9.295800E+00,  -3.037885E-05
   7.145500E+00,   1.036000E+01,   6.016200E+00,   3.421625E-06
   3.567000E+00,   5.021000E+00,   3.231100E+00,   1.272697E+00
   9.929100E+00,   1.738900E+01,   7.801100E+00,  -4.069116E-18
   4.811200E+00,   8.836400E+00,   7.294200E+00,   3.096275E-04
   3.644800E+00,   6.638200E+00,   3.892600E+00,   5.782299E-01
   3.681900E+00,   8.055200E+00,   4.416700E+00,   2.208130E-01
   4.381800E+00,   4.287000E+00,   3.442400E+00,   9.772483E-01
   8.593100E+00,   8.691100E+00,   2.698200E+00,   4.818920E-04
   4.638600E+00,   5.394700E+00,   2.444100E+00,   3.658788E-01
   3.413000E+00,   7.167300E+00,   4.990700E+00,   1.167938E-01
   6.497900E+00,   8.283000E+00,   1.864300E+00,   3.338224E-03
   7.894700E+00,   8.220000E+00,   1.569000E+00,  -1.461495E-03
   4.298100E+00,   5.184300E+00,   1.734500E+00,   6.718257E-01
   3.283400E+00,   9.629000E+00,   8.646100E+00,   2.809442E-04
   2.057000E+00,   9.809300E+00,   7.764900E+00,  -1.486733E-04
   4.664500E+00,   7.022100E+00,   3.098200E+00,   2.892848E-01
   9.346000E+00,   1.080300E+01,   1.558800E+00,  -9.797489E-06
   6.607700E+00,   9.061800E+00,   6.353000E+00,   8.954828E-05
   8.601400E+00,   1.149300E+01,   3.229400E+00,  -2.851364E-04
   1.772800E+00,   1.036000E+01,   8.718100E+00,  -3.293685E-05
   5.818400E+00,   1.243200E+01,   6.622700E+00,   1.295966E-07
   7.289600E+00,   1.491100E+01,   9.019800E+00,   7.120810E-15
   3.632500E+00,   7.689500E+00,   4.128300E+00,   4.811662E-01
   8.347600E+00,   9.503500E+00,   3.495600E+00,   2.775223E-04
   4.475800E+00,   1.143700E+01,   7.001200E+00,  -5.152031E-05
   3.020400E+00,   4.455000E+00,   5.049700E+00,   5.068454E-01
   8.998300E+00,   9.367600E+00,   1.937600E+00,   2.587274E-05
   7.102300E+00,   1.009600E+01,   3.535200E+00,  -4.017530E-04
   8.203400E+00,   1.083800E+01,   2.702400E+00,  -3.828521E-04
   2.079100E+00,   6.261500E+00,   4.458000E+00,   5.604114E-01
   7.349900E+00,   7.082800E+00,   3.380300E+00,   1.291314E-02
   2.634900E+00,   1.028500E+01,   9.001600E+00,   5.142228E-05
   6.277900E+00,   6.302000E+00,   3.083300E+00,   8.831898E-02
   4.043500E+00,   4.321700E+00,   1.754700E+00,   1.475471E+00
   6.368700E+00,   1.571400E+01,   9.655800E+00,  -4.459059E-11
   2.760200E+00,   6.610500E+00,   4.097900E+00,   1.133254E+00
   1.701600E+00,   7.739700E+00,   7.626100E+00,  -2.676581E-03
   2.825400E+00,   9.534400E+00,   6.766200E+00,  -5.113087E-04
   5.518700E+00,   1.148800E+01,   6.082700E+00,   6.064502E-06
   2.564100E+00,   4.004600E+00,   1.667200E+00,   1.286926E+01
   9.166100E+00,   1.331500E+01,   4.329900E+00,  -2.617076E-05
   7.572500E+00,   1.104900E+01,   3.659600E+00,  -3.715571E-04
   8.465300E+00,   8.781700E+00,   1.513500E+00,  -2.790437E-04
   8.097900E+00,   1.029600E+01,   3.326100E+00,  -1.051566E-04
   2.510500E+00,   5.896000E+00,   3.656300E+00,   2.564568E+00
   2.631400E+00,   4.801000E+00,   2.965100E+00,   4.830512E+00
   3.352900E+00,   7.163200E+00,   6.842400E+00,   2.114486E-02
   6.715000E+00,   1.438400E+01,   9.958000E+00,  -4.802857E-13
   4.356200E+00,   6.151700E+00,   2.353900E+00,   7.092096E-01
   3.469700E+00,   4.660700E+00,   3.523500E+00,   1.386571E+00
   2.181700E+00,   7.980800E+00,   6.182200E+00,   1.126614E-02
   8.655600E+00,   8.160500E+00,   2.465400E+00,   4.392669E-04
   8.225800E+00,   1.508900E+01,   9.126900E+00,   5.720390E-16
   2.187800E+00,   3.671600E+00,   4.203600E+00,   2.876548E+00
   4.520800E+00,   6.264200E+00,   2.090500E+00,   4.958447E-01
   7.271000E+00,   7.188100E+00,   4.411500E+00,   6.491495E-03
   9.588800E+00,   8.745800E+00,   5.138700E+00,   5.991847E-06
   1.672300E+00,   4.474200E+00,   3.248200E+00,   5.165813E+00
   6.806300E+00,   6.307100E+00,   4.678600E+00,   2.295768E-02
   7.982700E+00,   1.017400E+01,   3.127400E+00,  -1.730732E-04
   5.515200E+00,   1.058600E+01,   8.248800E+00,   6.835856E-07
   4.101600E+00,   5.165800E+00,   1.513800E+00,   1.278869E+00
   7.739000E+00,   6.817600E+00,   3.365300E+00,   9.948998E-03
   6.072500E+00,   7.501800E+00,   4.895500E+00,   9.638938E-03
   2.747600E+00,   6.506600E+00,   5.823700E+00,   1.003331E-01
   7.867100E+00,   7.430500E+00,   3.844700E+00,   3.385318E-03
   1.967000E+00,   1.020900E+01,   9.329000E+00,   1.214680E-05
   2.381100E+00,   1.142100E+01,   9.404700E+00,  -8.308951E-05
   3.791100E+00,   5.775300E+00,   2.016700E+00,   2.078548E+00
   8.884300E+00,   1.003200E+01,   2.958600E+00,   1.576112E-04
   9.077600E+00,   1.077500E+01,   4.699000E+00,   5.261600E-06
   4.323500E+00,   5.305000E+00,   3.283900E+00,   4.253181E-01
   1.896300E+00,   7.736700E+00,   6.991800E+00,  -3.649634E-04
   7.273500E+00,   7.207500E+00,   4.334200E+00,   6.727516E-03
   7.355300E+00,   1.446300E+01,   7.361200E+00,   3.864912E-12
   9.036100E+00,   1.313500E+01,   9.515300E+00,   8.377862E-14
   5.059800E+00,   1.234400E+01,   7.684700E+00,  -1.956560E-06
   5.888500E+00,   9.613800E+00,   7.637700E+00,   1.171826E-05
   8.732800E+00,   1.009300E+01,   1.951100E+00,  -2.241802E-05
   5.476900E+00,   6.927700E+00,   3.905800E+00,   5.611430E-02
   4.374400E+00,   1.127600E+01,   8.636800E+00,  -3.450304E-06
   6.218000E+00,   6.781200E+00,   4.676700E+00,   2.541803E-02
   6.510700E+00,   6.551100E+00,   6.206600E+00,   6.799985E-03
   5.980500E+00,   7.650700E+00,   3.005500E+00,   2.714029E-02
   2.543200E+00,   8.024000E+00,   8.157500E+00,   1.111946E-03
   1.545400E+00,   8.077200E+00,   7.025400E+00,  -2.768430E-03
   4.686800E+00,   8.178700E+00,   6.050800E+00,   4.194119E-03
   5.044300E+00,   9.863800E+00,   5.067100E+00,   1.491656E-03
   9.838900E+00,   8.656900E+00,   4.649600E+00,   1.773406E-05
   1.521500E+00,   1.891200E+00,   1.890200E+00,   6.807387E+00
   4.642300E+00,   1.430100E+01,   9.741400E+00,  -5.849227E-06
   2.719700E+00,   5.022200E+00,   4.178600E+00,   7.847990E-01
   1.826500E+00,   4.852400E+00,   4.115900E+00,   9.772642E-01
   3.899300E+00,   9.937400E+00,   7.325600E+00,  -3.369695E-05
   2.527600E+00,   9.523800E+00,   8.920400E+00,   1.713385E-04
   4.578800E+00,   8.753900E+00,   7.430700E+00,   3.912691E-04
   9.198300E+00,   9.116000E+00,   3.096400E+00,   3.848085E-04
   6.955100E+00,   1.567500E+01,   9.456700E+00,  -1.255577E-13
   3.295500E+00,   1.075800E+01,   8.204000E+00,  -2.300988E-04
   7.893600E+00,   1.192100E+01,   4.398100E+00,  -3.840135E-05
   3.461200E+00,   5.020400E+00,   1.581500E+00,   3.632689E+00
   4.514300E+00,   1.146300E+01,   9.199900E+00,   3.066162E-06
   3.563400E+00,   5.730400E+00,   2.189600E+00,   3.312252E+00
   4.841000E+00,   1.289600E+01,   9.511200E+00,  -1.037749E-06
   9.013000E+00,   9.090200E+00,   2.266000E+00,   1.285327E-04
   9.460700E+00,   9.221400E+00,   1.645800E+00,  -4.352798E-06
   2.584500E+00,   9.631500E+00,   9.053800E+00,   1.775648E-04
   1.888900E+00,   5.462200E+00,   5.586300E+00,   9.691082E-02
   1.820800E+00,   5.966000E+00,   6.456600E+00,   1.492957E-02
   3.345100E+00,   1.121200E+01,   7.973100E+00,  -4.526251E-04
   9.612200E+00,   1.265100E+01,   5.743600E+00,   1.285586E-09
   5.254500E+00,   1.044700E+01,   5.220700E+00,   4.237322E-04
   7.877200E+00,   1.622200E+01,   9.985400E+00,   2.779610E-19
   6.010700E+00,   5.493400E+00,   2.776600E+00,   1.697569E-01
   4.002100E+00,   6.875900E+00,   2.875000E+00,   1.230190E+00
   5.397000E+00,   9.402400E+00,   4.075900E+00,   5.375428E-03
   9.156300E+00,   8.659400E+00,   1.859700E+00,  -1.262922E-05
   5.340100E+00,   1.377500E+01,   8.580600E+00,  -2.413125E-07
   2.249100E+00,   9.298300E+00,   7.120400E+00,  -6.261871E-05
   9.808200E+00,   1.791300E+01,   9.234300E+00,   8.149472E-23
   8.878000E+00,   1.195600E+01,   5.606300E+00,   5.502749E-09
   5.691400E+00,   1.478600E+01,   9.776600E+00,  -1.013322E-08
   4.250500E+00,   8.443800E+00,   4.482100E+00,   6.575394E-02
   9.557300E+00,   1.839300E+01,   8.838300E+00,   1.835128E-22
   5.557700E+00,   8.258400E+00,   3.548400E+00,   2.021330E-02
   9.727400E+00,   1.755400E+01,   9.693200E+00,   1.098857E-22
   7.783300E+00,   9.882200E+00,   2.734100E+00,  -2.341614E-04
   2.501300E+00,   1.068700E+01,   8.808500E+00,  -9.504359E-05
   2.354200E+00,   9.299900E+00,   9.288100E+00,   1.367364E-04
   7.163200E+00,   1.316200E+01,   6.341400E+00,   1.886684E-09
   2.023600E+00,   1.064800E+01,   9.395900E+00,  -5.802467E-06
   5.872700E+00,   8.667200E+00,   2.927900E+00,   9.373382E-03
   4.064000E+00,   5.637900E+00,   2.364500E+00,   1.103353E+00
   8.525500E+00,   1.808700E+01,   9.650700E+00,   8.023724E-22
   9.938600E+00,   1.385400E+01,   4.562800E+00,  -5.717900E-06
   6.919700E+00,   1.177500E+01,   7.315700E+00,   1.720723E-08
   2.162100E+00,   1.074800E+01,   9.913800E+00,   2.438706E-05
   2.893100E+00,   1.244200E+01,   9.679700E+00,  -1.809957E-04
   4.536800E+00,   1.030300E+01,   5.807300E+00,   3.257940E-04
   7.365700E+00,   1.268400E+01,   9.921300E+00,   3.477883E-12
   6.104900E+00,   1.041200E+01,   7.691800E+00,   1.203991E-06
   7.874700E+00,   8.172100E+00,   5.669500E+00,   1.900780E-04
   3.396400E+00,   9.570600E+00,   7.146800E+00,  -9.585111E-05
   7.455600E+00,   1.285600E+01,   6.292900E+00,   1.892227E-09
   9.117500E+00,   1.180100E+01,   3.602000E+00,  -8.482722E-05
   4.845100E+00,   1.000900E+01,   5.193600E+00,   1.659868E-03
   1.980800E+00,   8.074700E+00,   6.702300E+00,   2.074551E-03
   4.034000E+00,   1.128800E+01,   8.482000E+00,  -3.770306E-05
   6.178800E+00,   1.181200E+01,   6.668500E+00,   1.931620E-07
   4.963500E+00,   6.643100E+00,   1.685100E+00,   2.058203E-01
   8.125400E+00,   1.266400E+01,   6.839000E+00,   3.167688E-10
   7.174300E+00,   1.428900E+01,   9.154300E+00,   7.345522E-14
   1.600300E+00,   9.646700E+00,   8.103200E+00,  -6.223638E-05
   6.882900E+00,   8.065200E+00,   2.422200E+00,   4.081073E-03
   1.933500E+00,   4.716000E+00,   3.449900E+00,   3.521516E+00
   6.044200E+00,   7.274500E+00,   4.361400E+00,   1.988066E-02
   7.634400E+00,   1.250700E+01,   7.066300E+00,   8.967367E-10
   5.412900E+00,   1.011500E+01,   8.988500E+00,   8.339965E-07
   4.040300E+00,   5.850100E+00,   6.669800E+00,   5.530582E-02
   3.607200E+00,   7.424000E+00,   7.306300E+00,   8.258158E-03
   2.473500E+00,   8.259800E+00,   5.924900E+00,   1.506100E-02
   4.110200E+00,   1.151400E+01,   8.081800E+00,  -7.388973E-05
   2.577900E+00,   3.997300E+00,   4.528000E+00,   1.443126E+00
   7.134500E+00,   1.154100E+01,   7.468300E+00,   1.902321E-08
   5.906800E+00,   9.122300E+00,   4.018100E+00,   2.422978E-03
   9.753500E+00,   1.717100E+01,   7.525200E+00,  -1.566679E-16
   1.725800E+00,   1.100300E+01,   9.933700E+00,  -1.553280E-06
   4.867300E+00,   8.534600E+00,   9.745200E+00,   1.135361E-05
   4.685600E+00,   7.812100E+00,   8.935100E+00,   1.533897E-04
   6.737000E+00,   1.536200E+01,   9.058100E+00,  -1.607306E-12
   2.091200E+00,   5.572500E+00,   4.246200E+00,   7.517173E-01
   4.650400E+00,   1.429200E+01,   9.736100E+00,  -5.634760E-06
   3.111700E+00,   1.130300E+01,   8.825700E+00,  -1.860522E-04
   6.671000E+00,   1.145800E+01,   9.986600E+00,   4.077301E-10
   7.955700E+00,   9.634300E+00,   8.163800E+00,   2.396249E-07
   8.468300E+00,   1.004700E+01,   1.695600E+00,  -3.605912E-05
   8.535300E+00,   1.347700E+01,   6.192300E+00,  -2.604707E-10
   4.878000E+00,   7.550300E+00,   3.001900E+00,   1.846373E-01
   5.106400E+00,   7.051100E+00,   1.956800E+00,   1.331431E-01
   7.195300E+00,   7.616600E+00,   4.157200E+00,   4.973889E-03
   4.487100E+00,   1.280200E+01,   8.550600E+00,  -1.980409E-05
   3.076100E+00,   9.649100E+00,   7.173500E+00,  -3.548464E-04
   5.028900E+00,   9.984700E+00,   6.318300E+00,   9.408724E-05
   8.965200E+00,   9.331900E+00,   2.218300E+00,   9.550754E-05
   5.515700E+00,   1.128000E+01,   6.808700E+00,   1.322137E-06
   7.694700E+00,   9.869600E+00,   8.845000E+00,   5.979917E-08
   7.593700E+00,   1.173300E+01,   4.966400E+00,  -2.744955E-06
   8.934000E+00,   1.127500E+01,   4.294200E+00,   2.771499E-06
   2.582000E+00,   4.023800E+00,   1.587500E+00,   1.295108E+01
   5.519500E+00,   1.206200E+01,   9.123800E+00,   8.709911E-09
   3.447000E+00,   5.601500E+00,   2.996700E+00,   2.044856E+00
   5.896100E+00,   1.502100E+01,   9.130300E+00,  -3.503101E-09
   5.728400E+00,   7.121300E+00,   1.533300E+00,   4.839826E-02
   9.397700E+00,   1.017600E+01,   8.640900E+00,   1.548988E-09
   1.726200E+00,   9.442900E+00,   8.209900E+00,  -6.854354E-05
   5.262300E+00,   7.073400E+00,   2.276000E+00,   1.187675E-01
   7.586000E+00,   1.377600E+01,   7.238100E+00,   1.694565E-11
   9.881200E+00,   1.143400E+01,   8.209600E+00,   4.180952E-11
   3.664200E+00,   5.683800E+00,   4.902000E+00,   1.962096E-01
   5.533800E+00,   5.881800E+00,   2.523000E+00,   1.661471E-01
   6.073200E+00,   7.976500E+00,   2.397500E+00,   1.555764E-02
   5.748800E+00,   1.556200E+01,   9.848700E+00,  -7.688204E-09
   8.091300E+00,   1.249300E+01,   6.682500E+00,   7.361171E-10
   9.493100E+00,   1.211700E+01,   3.843100E+00,  -2.958309E-05
   8.544400E+00,   1.072400E+01,   5.132700E+00,   9.119440E-07
   2.042400E+00,   5.542500E+00,   3.969900E+00,   1.375778E+00
   5.775900E+00,   7.884000E+00,   4.263400E+00,   1.182611E-02
   9.979200E+00,   9.033900E+00,   3.387300E+00,   2.139176E-04
   2.320100E+00,   9.196600E+00,   6.942800E+00,   9.198999E-05
   4.649000E+00,   7.764900E+00,   3.648200E+00,   1.462035E-01
   4.220600E+00,   4.558900E+00,   1.902700E+00,   9.516378E-01
   3.087200E+00,   1.183400E+01,   9.047200E+00,  -2.337392E-04
   4.522900E+00,   1.104300E+01,   7.292700E+00,  -2.485695E-05
   2.388700E+00,   7.787900E+00,   5.689900E+00,   3.716641E-02
   5.176600E+00,   8.550100E+00,   4.314900E+00,   1.334362E-02
   6.875600E+00,   1.302000E+01,   7.050100E+00,   1.083822E-09
   7.246600E+00,   1.103200E+01,   4.718900E+00,  -8.483505E-06
   8.848800E+00,   1.567900E+01,   7.379900E+00,  -2.024348E-16
   8.229700E+00,   1.386000E+01,   8.348000E+00,   3.106255E-13
   3.544000E+00,   6.798000E+00,   5.727100E+00,   6.873233E-02
   6.886600E+00,   7.717300E+00,   4.368700E+00,   5.101464E-03
   1.707000E+00,   4.366900E+00,   2.660000E+00,   1.323474E+01
   5.621000E+00,   1.123600E+01,   7.192300E+00,   5.832716E-07
   5.744500E+00,   7.997700E+00,   5.003200E+00,   5.505686E-03
   3.578400E+00,   8.807700E+00,   5.849100E+00,   5.999521E-03
   2.514400E+00,   3.437800E+00,   3.432200E+00,   6.071923E+00
   9.834500E+00,   1.517600E+01,   5.405300E+00,  -8.592935E-08
   5.663400E+00,   1.217300E+01,   8.925900E+00,   6.445995E-10
   2.474800E+00,   5.022900E+00,   3.715500E+00,   1.847215E+00
   5.052000E+00,   6.280900E+00,   4.727200E+00,   7.599182E-02
   9.895900E+00,   1.800100E+01,   8.286600E+00,  -3.924515E-21
   9.751500E+00,   1.180700E+01,   9.791500E+00,   6.679111E-13
   9.017600E+00,   1.332600E+01,   6.200000E+00,  -1.205343E-10
   2.156100E+00,   6.653300E+00,   6.076800E+00,   4.419154E-02
   3.217200E+00,   3.408200E+00,   1.907500E+00,   8.752860E+00
   9.361000E+00,   1.447500E+01,   5.561300E+00,  -3.402046E-08
   8.364600E+00,   1.492500E+01,   9.051800E+00,   9.747310E-16
   4.434100E+00,   1.228000E+01,   8.146100E+00,  -2.984099E-05
   3.285800E+00,   1.138700E+01,   8.609000E+00,  -2.380132E-04
   9.035100E+00,   1.095400E+01,   8.676700E+00,   4.175002E-10
   6.921700E+00,   1.160700E+01,   5.102900E+00,  -1.258293E-06
   3.651500E+00,   5.284700E+00,   2.535600E+00,   2.045572E+00
   7.087200E+00,   1.462100E+01,   8.925300E+00,   2.107950E-14
   2.571500E+00,   7.622100E+00,   6.377700E+00,   1.687745E-02
   2.263000E+00,   9.669700E+00,   8.131800E+00,  -4.859142E-05
   8.983300E+00,   1.244000E+01,   5.187000E+00,  -1.703253E-07
   5.963600E+00,   1.080300E+01,   5.723100E+00,   1.506386E-05
   4.626200E+00,   8.345500E+00,   8.771600E+00,   1.102323E-04
   2.948300E+00,   3.449700E+00,   1.522800E+00,   1.044516E+01
   2.144900E+00,   1.062300E+01,   9.359900E+00,  -2.750533E-06
   3.772100E+00,   8.401700E+00,   8.364000E+00,   6.592980E-04
   1.942600E+00,   6.174900E+00,   4.250000E+00,   7.650226E-01
   8.861400E+00,   1.337100E+01,   9.088800E+00,   1.287106E-13
   5.006900E+00,   1.277600E+01,   7.889100E+00,  -2.548793E-06
   6.084500E+00,   1.222200E+01,   7.502300E+00,   1.272754E-08
   9.525800E+00,   1.725400E+01,   8.114300E+00,   1.906525E-20
   7.457100E+00,   1.501000E+01,   7.741900E+00,   2.287445E-13
