# R1,R2,R3,E
1.889726,2.142531,3.212542,7.862304
1.889726,2.303477,3.212530,6.817099
1.889726,2.467185,3.212542,6.405530
1.889726,2.631978,3.212537,6.033900
1.889726,2.796533,3.212529,5.836463
1.889726,2.959753,3.212528,5.729787
1.889726,3.120706,3.212536,5.561318
1.889726,3.212526,3.278555,5.132880
1.889726,3.212528,3.432644,4.491612
1.889726,3.212532,3.582352,3.912354
1.889726,3.212534,3.727123,3.453475
1.889726,3.212532,3.866472,3.107603
1.889726,3.212528,3.999970,2.861685
1.889726,3.212526,4.127209,2.705444
1.889726,3.212536,4.247835,2.626001
1.889726,3.212528,4.361498,2.612124
1.889726,3.212529,4.467910,2.654144
1.889726,3.212537,4.566794,2.744602
1.889726,3.212542,4.657895,2.876645
1.889726,3.212530,4.740973,3.041646
1.889726,3.212542,4.815864,3.228458
1.889726,3.212537,4.882346,3.421689
1.889726,3.212529,4.940277,3.599352
1.889726,3.212528,4.989531,3.735038
1.889726,3.212536,5.029996,3.815999
1.889726,3.212526,5.061548,3.854810
1.889726,3.212528,5.084146,3.871461
1.889726,3.212532,5.097729,3.879180
1.889726,2.480787,3.779443,4.854309
1.889726,2.629257,3.779460,4.108056
1.889726,2.784741,3.779443,3.480751
1.889726,2.945098,3.779460,3.266315
1.889726,3.108401,3.779443,3.250227
1.889726,3.273100,3.779451,3.363061
1.889726,3.437817,3.779463,3.526066
1.889726,3.601373,3.779461,3.662056
1.889726,3.762746,3.779450,3.703816
1.889726,3.779462,3.921088,3.496015
1.889726,3.779453,4.075584,3.264407
1.889726,3.779452,4.225556,3.081367
1.889726,3.779453,4.370386,2.926211
1.889726,3.779462,4.509530,2.825649
1.889726,3.779450,4.642452,2.759909
1.889726,3.779461,4.768741,2.724437
1.889726,3.779463,4.887966,2.715287
1.889726,3.779451,4.999744,2.728774
1.889726,3.779443,5.103758,2.761037
1.889726,3.779460,5.199727,2.808087
1.889726,3.779443,5.287317,2.865501
1.889726,3.779460,5.366355,2.928639
1.889726,3.779443,5.436562,2.992861
1.889726,3.779451,5.497803,3.053961
1.889726,3.779463,5.549898,3.108427
1.889726,3.779461,5.592695,3.153829
1.889726,3.779450,5.626085,3.188997
1.889726,3.779462,5.650016,3.213628
1.889726,3.779453,5.664383,3.228155
1.889726,2.825585,4.157393,3.286653
1.889726,2.969577,4.157397,2.866325
1.889726,3.121602,4.157384,2.692044
1.889726,3.279500,4.157397,2.701411
1.889726,3.441299,4.157393,2.829682
1.889726,3.605375,4.157404,3.017882
1.889726,3.770224,4.157402,3.153308
1.889726,3.934579,4.157388,3.239213
1.889726,4.097357,4.157402,3.280712
1.889726,4.157404,4.257531,3.191382
1.889726,4.157400,4.414251,3.059338
1.889726,4.157397,4.566730,2.961943
1.889726,4.157400,4.714284,2.890869
1.889726,4.157404,4.856293,2.840480
1.889726,4.157402,4.992173,2.807176
1.889726,4.157388,5.121422,2.788399
1.889726,4.157402,5.243618,2.782112
1.889726,4.157404,5.358304,2.786491
1.889726,4.157393,5.465109,2.799674
1.889726,4.157397,5.563714,2.819665
1.889726,4.157384,5.653797,2.844469
1.889726,4.157397,5.735124,2.872092
1.889726,4.157393,5.807411,2.900669
1.889726,4.157404,5.870493,2.928509
1.889726,4.157402,5.924155,2.954310
1.889726,4.157388,5.968250,2.976903
1.889726,4.157402,6.002697,2.995463
1.889726,4.157404,6.027360,3.009296
1.889726,4.157400,6.042181,3.017882
1.889726,3.715890,5.102264,2.780767
1.889726,3.851228,5.102265,2.751236
1.889726,3.996059,5.102265,2.760560
1.889726,4.148348,5.102265,2.788529
1.889726,4.306208,5.102264,2.820315
1.889726,4.467916,5.102263,2.848198
1.889726,4.631894,5.102259,2.870141
1.889726,4.796738,5.102258,2.886662
1.889726,4.961163,5.102260,2.899932
1.889726,5.102259,5.124014,2.909038
1.889726,5.102269,5.284271,2.880158
1.889726,5.102261,5.440968,2.863853
1.889726,5.102269,5.593290,2.852622
1.889726,5.102259,5.740444,2.844729
1.889726,5.102260,5.881761,2.839396
1.889726,5.102258,6.016602,2.836100
1.889726,5.102259,6.144411,2.834539
1.889726,5.102263,6.264665,2.834495
1.889726,5.102264,6.376903,2.835753
1.889726,5.102265,6.480706,2.838051
1.889726,5.102265,6.575702,2.841260
1.889726,5.102265,6.661560,2.845033
1.889726,5.102264,6.737988,2.849152
1.889726,5.102263,6.804732,2.853402
1.889726,5.102259,6.861568,2.857522
1.889726,5.102258,6.908321,2.861381
1.889726,5.102260,6.944840,2.864677
1.889726,5.102259,6.971003,2.867235
1.889726,5.102269,6.986745,2.868883
1.889726,4.627870,6.047124,2.830679
1.889726,4.757198,6.047120,2.825996
1.889726,4.896727,6.047119,2.827817
1.889726,5.044595,6.047120,2.833151
1.889726,5.199021,6.047124,2.839656
1.889726,5.358296,6.047121,2.845813
1.889726,5.520852,6.047116,2.850800
1.889726,5.685247,6.047127,2.854226
1.889726,5.850081,6.047118,2.856004
1.889726,6.014148,6.047113,2.856264
1.889726,6.047118,6.176307,2.855484
1.889726,6.047124,6.335516,2.854616
1.889726,6.047118,6.490812,2.853879
1.889726,6.047113,6.641334,2.853315
1.889726,6.047118,6.786307,2.852838
1.889726,6.047127,6.924997,2.852535
1.889726,6.047116,7.056738,2.852361
1.889726,6.047121,7.180957,2.852405
1.889726,6.047124,7.297104,2.852578
1.889726,6.047120,7.404695,2.852882
1.889726,6.047119,7.503299,2.853359
1.889726,6.047120,7.592530,2.853923
1.889726,6.047124,7.672051,2.854530
1.889726,6.047121,7.741549,2.855180
1.889726,6.047116,7.800778,2.855831
1.889726,6.047127,7.849544,2.856438
1.889726,6.047118,7.887632,2.856958
1.889726,6.047113,7.914936,2.857348
1.889726,6.047118,7.931363,2.857608
1.363802,2.267666,2.267671,52.115774
1.551189,2.267671,2.267672,35.838837
1.735602,2.267671,2.267676,27.084012
1.916709,2.267671,2.267672,20.970843
2.094186,2.267666,2.267671,17.936872
2.267671,2.267671,2.267671,16.468824
2.267671,2.267671,2.436841,13.453110
2.267667,2.267671,2.601368,10.813796
2.267668,2.267671,2.760943,8.270621
2.267671,2.267673,2.915260,6.065989
2.267665,2.267671,3.064024,4.455923
2.267671,2.267671,3.206972,3.308248
2.267665,2.267671,3.343805,2.514165
2.267671,2.267673,3.474278,1.992191
2.267668,2.267671,3.598124,1.683135
2.267667,2.267671,3.715128,1.544456
2.267671,2.267671,3.825067,1.545497
2.267671,2.267671,3.927722,1.663708
2.267666,2.267671,4.022893,1.882263
2.267671,2.267672,4.110422,2.187893
2.267671,2.267676,4.190115,2.558266
2.267671,2.267672,4.261825,2.997588
